committee,lgno,name,term,sessionPeriod,isCoChairman,
紀律委員會,00039,邱鏡淳,7,2,Y,
紀律委員會,00048,徐少萍,7,2,N,
紀律委員會,00051,翁重鈞,7,2,N,
紀律委員會,00066,陳根德,7,2,N,
紀律委員會,00075,黃昭順,7,2,Y,
紀律委員會,00089,劉盛良,7,2,Y,
紀律委員會,00101,盧秀燕,7,2,N,
紀律委員會,00107,謝國樑,7,2,N,
紀律委員會,00108,鍾紹和,7,2,Y,
經費稽核委員會,00006,田秋堇,7,2,N,
經費稽核委員會,00039,邱鏡淳,7,2,N,
經費稽核委員會,00073,費鴻泰,7,2,N,
經費稽核委員會,00074,黃志雄,7,2,N,
經費稽核委員會,00076,黃偉哲,7,2,Y,
經費稽核委員會,00086,廖婉汝,7,2,N,
經費稽核委員會,00090,劉銓忠,7,2,N,
經費稽核委員會,00099,鄭金玲,7,2,Y,
經費稽核委員會,00110,顏清標,7,2,Y,
內政委員會,00004,王進士,7,3,N,
內政委員會,00011,余天,7,3,N,
內政委員會,00014,吳育昇,7,3,Y,
內政委員會,00040,邱議瑩,7,3,N,
內政委員會,00045,紀國棟,7,3,N,
內政委員會,00050,翁金珠,7,3,N,
內政委員會,00058,張慶忠,7,3,Y,
內政委員會,00063,陳秀卿,7,3,N,
內政委員會,00069,陳福海,7,3,N,
內政委員會,00075,黃昭順,7,3,N,
內政委員會,00077,黃健庭,7,3,N,
內政委員會,00102,盧嘉辰,7,3,N,
內政委員會,00105,賴清德,7,3,N,
內政委員會,00109,簡東明,7,3,N,
外交及國防委員會,00023,李嘉進,7,3,N,
外交及國防委員會,00027,周守訓,7,3,Y,
外交及國防委員會,00032,林郁方,7,3,N,
外交及國防委員會,00042,帥化民,7,3,Y,
外交及國防委員會,00054,涂醒哲,7,3,N,
外交及國防委員會,00059,張顯耀,7,3,N,
外交及國防委員會,00071,傅萁,7,3,N,
外交及國防委員會,00072,曾永權,7,3,N,
外交及國防委員會,00086,廖婉汝,7,3,N,
外交及國防委員會,00089,劉盛良,7,3,N,
外交及國防委員會,00093,蔣孝嚴,7,3,N,
外交及國防委員會,00095,蔡同榮,7,3,N,
外交及國防委員會,00096,蔡煌瑯,7,3,N,
外交及國防委員會,00110,顏清標,7,3,N,
經濟委員會,00001,丁守中,7,3,Y,
經濟委員會,00022,李復興,7,3,N,
經濟委員會,00025,李慶華,7,3,N,
經濟委員會,00035,林滄敏,7,3,Y,
經濟委員會,00039,邱鏡淳,7,3,N,
經濟委員會,00047,徐中雄,7,3,N,
經濟委員會,00051,翁重鈞,7,3,N,
經濟委員會,00055,張花冠,7,3,N,
經濟委員會,00056,張嘉郡,7,3,N,
經濟委員會,00067,陳啟昱,7,3,N,
經濟委員會,00090,劉銓忠,7,3,N,
經濟委員會,00091,潘孟安,7,3,N,
經濟委員會,00103,蕭景田,7,3,N,
經濟委員會,00108,鍾紹和,7,3,N,
經濟委員會,00113,蘇震清,7,3,N,
財政委員會,00012,余政道,7,3,N,
財政委員會,00031,林炳坤,7,3,N,
財政委員會,00036,林德福,7,3,N,
財政委員會,00046,孫大千,7,3,N,
財政委員會,00064,陳杰,7,3,Y,
財政委員會,00073,費鴻泰,7,3,N,
財政委員會,00076,黃偉哲,7,3,N,
財政委員會,00084,廖正井,7,3,N,
財政委員會,00094,蔡正元,7,3,N,
財政委員會,00101,盧秀燕,7,3,N,
財政委員會,00104,賴士葆,7,3,Y,
財政委員會,00106,薛凌,7,3,N,
財政委員會,00111,羅明才,7,3,N,
財政委員會,00114,陳淑慧,7,3,N,
財政委員會,00115,康世儒,7,3,N,
教育及文化委員會,00008,江玲君,7,3,N,
教育及文化委員會,00010,江義雄,7,3,N,
教育及文化委員會,00028,林正二,7,3,N,
教育及文化委員會,00034,林淑芬,7,3,N,
教育及文化委員會,00044,洪秀柱,7,3,N,
教育及文化委員會,00053,高金素梅,7,3,N,
教育及文化委員會,00062,郭素春,7,3,N,
教育及文化委員會,00065,陳亭妃,7,3,N,
教育及文化委員會,00074,黃志雄,7,3,Y,
教育及文化委員會,00081,楊瓊瓔,7,3,N,
教育及文化委員會,00087,管碧玲,7,3,N,
教育及文化委員會,00088,趙麗雲,7,3,N,
教育及文化委員會,00099,鄭金玲,7,3,Y,
教育及文化委員會,00116,蔣乃辛,7,3,N,
交通委員會,00003,王幸男,7,3,N,
交通委員會,00007,朱鳳芝,7,3,N,
交通委員會,00009,江連福,7,3,N,
交通委員會,00026,李鴻鈞,7,3,N,
交通委員會,00029,林明溱,7,3,N,
交通委員會,00030,林建榮,7,3,Y,
交通委員會,00049,徐耀昌,7,3,N,
交通委員會,00060,曹爾忠,7,3,Y,
交通委員會,00061,郭玟成,7,3,N,
交通委員會,00066,陳根德,7,3,N,
交通委員會,00080,楊仁福,7,3,N,
交通委員會,00082,楊麗環,7,3,N,
交通委員會,00083,葉宜津,7,3,N,
交通委員會,00097,蔡錦隆,7,3,N,
交通委員會,00112,羅淑蕾,7,3,N,
司法及法制委員會,00002,王金平,7,3,N,
司法及法制委員會,00013,吳志揚,7,3,N,
司法及法制委員會,00015,吳清池,7,3,Y,
司法及法制委員會,00016,吳敦義,7,3,N,
司法及法制委員會,00017,呂學樟,7,3,N,
司法及法制委員會,00019,李明星,7,3,N,
司法及法制委員會,00020,李俊毅,7,3,N,
司法及法制委員會,00033,林益世,7,3,N,
司法及法制委員會,00038,邱毅,7,3,N,
司法及法制委員會,00043,柯建銘,7,3,N,
司法及法制委員會,00052,高志鵬,7,3,N,
司法及法制委員會,00092,潘維剛,7,3,Y,
司法及法制委員會,00107,謝國樑,7,3,N,
社會福利及衛生環境委員會,00005,孔文吉,7,3,N,
社會福利及衛生環境委員會,00006,田秋堇,7,3,N,
社會福利及衛生環境委員會,00037,林鴻池,7,3,N,
社會福利及衛生環境委員會,00041,侯彩鳳,7,3,N,
社會福利及衛生環境委員會,00048,徐少萍,7,3,N,
社會福利及衛生環境委員會,00057,張碩文,7,3,N,
社會福利及衛生環境委員會,00068,陳節如,7,3,N,
社會福利及衛生環境委員會,00070,陳瑩,7,3,N,
社會福利及衛生環境委員會,00078,黃淑英,7,3,Y,
社會福利及衛生環境委員會,00079,黃義交,7,3,N,
社會福利及衛生環境委員會,00085,廖國棟,7,3,Y,
社會福利及衛生環境委員會,00098,鄭汝芬,7,3,N,
社會福利及衛生環境委員會,00100,鄭麗文,7,3,N,
程序委員會,00003,王幸男,7,3,N,
程序委員會,00017,呂學樟,7,3,N,
程序委員會,00033,林益世,7,3,N,
程序委員會,00037,林鴻池,7,3,N,
程序委員會,00042,帥化民,7,3,N,
程序委員會,00050,翁金珠,7,3,N,
程序委員會,00053,高金素梅,7,3,N,
程序委員會,00062,郭素春,7,3,N,
程序委員會,00070,陳瑩,7,3,N,
程序委員會,00073,費鴻泰,7,3,Y,
程序委員會,00081,楊瓊瓔,7,3,N,
程序委員會,00088,趙麗雲,7,3,N,
程序委員會,00089,劉盛良,7,3,N,
程序委員會,00099,鄭金玲,7,3,N,
程序委員會,00100,鄭麗文,7,3,N,
程序委員會,00104,賴士葆,7,3,Y,
程序委員會,00106,薛凌,7,3,N,
程序委員會,00112,羅淑蕾,7,3,N,
程序委員會,00114,陳淑慧,7,3,N,
經費稽核委員會,00006,田秋堇,7,3,N,
經費稽核委員會,00010,江義雄,7,3,Y,
經費稽核委員會,00022,李復興,7,3,N,
經費稽核委員會,00030,林建榮,7,3,N,
經費稽核委員會,00032,林郁方,7,3,N,
經費稽核委員會,00035,林滄敏,7,3,N,
經費稽核委員會,00069,陳福海,7,3,Y,
經費稽核委員會,00076,黃偉哲,7,3,Y,
經費稽核委員會,00111,羅明才,7,3,N,
內政委員會,00004,王進士,7,4,N,
內政委員會,00011,余天,7,4,N,
內政委員會,00014,吳育昇,7,4,N,
內政委員會,00040,邱議瑩,7,4,Y,
內政委員會,00045,紀國棟,7,4,N,
內政委員會,00050,翁金珠,7,4,N,
內政委員會,00058,張慶忠,7,4,Y,
內政委員會,00063,陳秀卿,7,4,N,
內政委員會,00069,陳福海,7,4,N,
內政委員會,00075,黃昭順,7,4,N,
內政委員會,00102,盧嘉辰,7,4,N,
內政委員會,00105,賴清德,7,4,N,
內政委員會,00109,簡東明,7,4,N,
內政委員會,00122,簡肇棟,7,4,N,
外交及國防委員會,00027,周守訓,7,4,Y,
外交及國防委員會,00032,林郁方,7,4,N,
外交及國防委員會,00042,帥化民,7,4,N,
外交及國防委員會,00054,涂醒哲,7,4,N,
外交及國防委員會,00059,張顯耀,7,4,Y,
外交及國防委員會,00072,曾永權,7,4,N,
外交及國防委員會,00086,廖婉汝,7,4,N,
外交及國防委員會,00089,劉盛良,7,4,N,
外交及國防委員會,00093,蔣孝嚴,7,4,N,
外交及國防委員會,00095,蔡同榮,7,4,N,
外交及國防委員會,00096,蔡煌瑯,7,4,N,
外交及國防委員會,00110,顏清標,7,4,N,
外交及國防委員會,00120,郭榮宗,7,4,N,
經濟委員會,00001,丁守中,7,4,N,
經濟委員會,00022,李復興,7,4,Y,
經濟委員會,00025,李慶華,7,4,N,
經濟委員會,00035,林滄敏,7,4,N,
經濟委員會,00047,徐中雄,7,4,Y,
經濟委員會,00051,翁重鈞,7,4,N,
經濟委員會,00056,張嘉郡,7,4,N,
經濟委員會,00067,陳啟昱,7,4,N,
經濟委員會,00090,劉銓忠,7,4,N,
經濟委員會,00091,潘孟安,7,4,N,
經濟委員會,00103,蕭景田,7,4,N,
經濟委員會,00108,鍾紹和,7,4,N,
經濟委員會,00113,蘇震清,7,4,N,
財政委員會,00012,余政道,7,4,N,
財政委員會,00031,林炳坤,7,4,N,
財政委員會,00036,林德福,7,4,Y,
財政委員會,00046,孫大千,7,4,N,
財政委員會,00064,陳杰,7,4,N,
財政委員會,00073,費鴻泰,7,4,Y,
財政委員會,00076,黃偉哲,7,4,N,
財政委員會,00084,廖正井,7,4,N,
財政委員會,00094,蔡正元,7,4,N,
財政委員會,00101,盧秀燕,7,4,N,
財政委員會,00104,賴士葆,7,4,N,
財政委員會,00106,薛凌,7,4,N,
財政委員會,00111,羅明才,7,4,N,
財政委員會,00114,陳淑慧,7,4,N,
財政委員會,00115,康世儒,7,4,N,
教育及文化委員會,00008,江玲君,7,4,N,
教育及文化委員會,00010,江義雄,7,4,N,
教育及文化委員會,00028,林正二,7,4,N,
教育及文化委員會,00034,林淑芬,7,4,N,
教育及文化委員會,00044,洪秀柱,7,4,Y,
教育及文化委員會,00053,高金素梅,7,4,N,
教育及文化委員會,00062,郭素春,7,4,Y,
教育及文化委員會,00065,陳亭妃,7,4,N,
教育及文化委員會,00074,黃志雄,7,4,N,
教育及文化委員會,00081,楊瓊瓔,7,4,N,
教育及文化委員會,00087,管碧玲,7,4,N,
教育及文化委員會,00088,趙麗雲,7,4,N,
教育及文化委員會,00099,鄭金玲,7,4,N,
教育及文化委員會,00116,蔣乃辛,7,4,N,
交通委員會,00003,王幸男,7,4,N,
交通委員會,00007,朱鳳芝,7,4,N,
交通委員會,00026,李鴻鈞,7,4,N,
交通委員會,00029,林明溱,7,4,N,
交通委員會,00030,林建榮,7,4,N,
交通委員會,00049,徐耀昌,7,4,Y,
交通委員會,00060,曹爾忠,7,4,N,
交通委員會,00061,郭玟成,7,4,N,
交通委員會,00066,陳根德,7,4,N,
交通委員會,00080,楊仁福,7,4,N,
交通委員會,00082,楊麗環,7,4,Y,
交通委員會,00083,葉宜津,7,4,N,
交通委員會,00097,蔡錦隆,7,4,N,
交通委員會,00112,羅淑蕾,7,4,N,
交通委員會,00119,馬文君,7,4,N,
司法及法制委員會,00002,王金平,7,4,N,
司法及法制委員會,00013,吳志揚,7,4,N,
司法及法制委員會,00015,吳清池,7,4,Y,
司法及法制委員會,00017,呂學樟,7,4,N,
司法及法制委員會,00019,李明星,7,4,N,
司法及法制委員會,00020,李俊毅,7,4,N,
司法及法制委員會,00033,林益世,7,4,N,
司法及法制委員會,00038,邱毅,7,4,N,
司法及法制委員會,00043,柯建銘,7,4,N,
司法及法制委員會,00052,高志鵬,7,4,N,
司法及法制委員會,00092,潘維剛,7,4,Y,
司法及法制委員會,00107,謝國樑,7,4,N,
司法及法制委員會,00118,許舒博,7,4,N,
司法及法制委員會,00121,賴坤成,7,4,N,
社會福利及衛生環境委員會,00005,孔文吉,7,4,N,
社會福利及衛生環境委員會,00006,田秋堇,7,4,N,
社會福利及衛生環境委員會,00037,林鴻池,7,4,N,
社會福利及衛生環境委員會,00041,侯彩鳳,7,4,Y,
社會福利及衛生環境委員會,00048,徐少萍,7,4,N,
社會福利及衛生環境委員會,00068,陳節如,7,4,N,
社會福利及衛生環境委員會,00070,陳瑩,7,4,Y,
社會福利及衛生環境委員會,00078,黃淑英,7,4,N,
社會福利及衛生環境委員會,00079,黃義交,7,4,N,
社會福利及衛生環境委員會,00085,廖國棟,7,4,N,
社會福利及衛生環境委員會,00098,鄭汝芬,7,4,N,
社會福利及衛生環境委員會,00100,鄭麗文,7,4,N,
社會福利及衛生環境委員會,00117,劉建國,7,4,N,
程序委員會,00003,王幸男,7,4,N,
程序委員會,00017,呂學樟,7,4,N,
程序委員會,00033,林益世,7,4,N,
程序委員會,00037,林鴻池,7,4,N,
程序委員會,00042,帥化民,7,4,N,
程序委員會,00050,翁金珠,7,4,N,
程序委員會,00053,高金素梅,7,4,N,
程序委員會,00062,郭素春,7,4,N,
程序委員會,00070,陳瑩,7,4,N,
程序委員會,00073,費鴻泰,7,4,Y,
程序委員會,00081,楊瓊瓔,7,4,N,
程序委員會,00088,趙麗雲,7,4,N,
程序委員會,00089,劉盛良,7,4,N,
程序委員會,00099,鄭金玲,7,4,N,
程序委員會,00100,鄭麗文,7,4,N,
程序委員會,00104,賴士葆,7,4,Y,
程序委員會,00106,薛凌,7,4,N,
程序委員會,00112,羅淑蕾,7,4,N,
程序委員會,00114,陳淑慧,7,4,N,
經費稽核委員會,00006,田秋堇,7,4,N,
經費稽核委員會,00010,江義雄,7,4,N,
經費稽核委員會,00022,李復興,7,4,N,
經費稽核委員會,00030,林建榮,7,4,N,
經費稽核委員會,00032,林郁方,7,4,N,
經費稽核委員會,00035,林滄敏,7,4,N,
經費稽核委員會,00069,陳福海,7,4,N,
經費稽核委員會,00076,黃偉哲,7,4,N,
經費稽核委員會,00111,羅明才,7,4,N,
內政委員會,00004,王進士,7,5,N,
內政委員會,00005,孔文吉,7,5,N,
內政委員會,00014,吳育昇,7,5,Y,
內政委員會,00040,邱議瑩,7,5,N,
內政委員會,00045,紀國棟,7,5,N,
內政委員會,00053,高金素梅,7,5,N,
內政委員會,00058,張慶忠,7,5,Y,
內政委員會,00063,陳秀卿,7,5,N,
內政委員會,00075,黃昭順,7,5,N,
內政委員會,00093,蔣孝嚴,7,5,N,
內政委員會,00105,賴清德,7,5,N,
內政委員會,00109,簡東明,7,5,N,
內政委員會,00110,顏清標,7,5,N,
內政委員會,00122,簡肇棟,7,5,N,
內政委員會,00124,陳明文,7,5,N,
外交及國防委員會,00019,李明星,7,5,N,
外交及國防委員會,00027,周守訓,7,5,N,
外交及國防委員會,00032,林郁方,7,5,N,
外交及國防委員會,00042,帥化民,7,5,N,
外交及國防委員會,00059,張顯耀,7,5,N,
外交及國防委員會,00070,陳瑩,7,5,N,
外交及國防委員會,00072,曾永權,7,5,N,
外交及國防委員會,00086,廖婉汝,7,5,Y,
外交及國防委員會,00089,劉盛良,7,5,Y,
外交及國防委員會,00095,蔡同榮,7,5,N,
外交及國防委員會,00096,蔡煌瑯,7,5,N,
外交及國防委員會,00123,王廷升,7,5,N,
外交及國防委員會,00125,彭紹瑾,7,5,N,
經濟委員會,00001,丁守中,7,5,N,
經濟委員會,00015,吳清池,7,5,Y,
經濟委員會,00022,李復興,7,5,N,
經濟委員會,00025,李慶華,7,5,N,
經濟委員會,00047,徐中雄,7,5,N,
經濟委員會,00050,翁金珠,7,5,N,
經濟委員會,00056,張嘉郡,7,5,N,
經濟委員會,00067,陳啟昱,7,5,N,
經濟委員會,00076,黃偉哲,7,5,N,
經濟委員會,00090,劉銓忠,7,5,N,
經濟委員會,00091,潘孟安,7,5,N,
經濟委員會,00102,盧嘉辰,7,5,N,
經濟委員會,00103,蕭景田,7,5,N,
經濟委員會,00108,鍾紹和,7,5,Y,
經濟委員會,00113,蘇震清,7,5,N,
財政委員會,00011,余天,7,5,N,
財政委員會,00012,余政道,7,5,N,
財政委員會,00031,林炳坤,7,5,N,
財政委員會,00036,林德福,7,5,N,
財政委員會,00046,孫大千,7,5,N,
財政委員會,00051,翁重鈞,7,5,N,
財政委員會,00052,高志鵬,7,5,N,
財政委員會,00073,費鴻泰,7,5,N,
財政委員會,00094,蔡正元,7,5,N,
財政委員會,00101,盧秀燕,7,5,N,
財政委員會,00104,賴士葆,7,5,N,
財政委員會,00106,薛凌,7,5,N,
財政委員會,00111,羅明才,7,5,Y,
財政委員會,00112,羅淑蕾,7,5,N,
財政委員會,00115,康世儒,7,5,Y,
教育及文化委員會,00010,江義雄,7,5,Y,
教育及文化委員會,00028,林正二,7,5,N,
教育及文化委員會,00034,林淑芬,7,5,N,
教育及文化委員會,00044,洪秀柱,7,5,N,
教育及文化委員會,00062,郭素春,7,5,N,
教育及文化委員會,00065,陳亭妃,7,5,N,
教育及文化委員會,00074,黃志雄,7,5,N,
教育及文化委員會,00081,楊瓊瓔,7,5,N,
教育及文化委員會,00087,管碧玲,7,5,N,
教育及文化委員會,00088,趙麗雲,7,5,Y,
教育及文化委員會,00099,鄭金玲,7,5,N,
教育及文化委員會,00114,陳淑慧,7,5,N,
教育及文化委員會,00116,蔣乃辛,7,5,N,
交通委員會,00003,王幸男,7,5,N,
交通委員會,00007,朱鳳芝,7,5,Y,
交通委員會,00026,李鴻鈞,7,5,N,
交通委員會,00029,林明溱,7,5,N,
交通委員會,00030,林建榮,7,5,N,
交通委員會,00049,徐耀昌,7,5,N,
交通委員會,00060,曹爾忠,7,5,N,
交通委員會,00061,郭玟成,7,5,N,
交通委員會,00066,陳根德,7,5,N,
交通委員會,00069,陳福海,7,5,N,
交通委員會,00080,楊仁福,7,5,Y,
交通委員會,00083,葉宜津,7,5,N,
交通委員會,00097,蔡錦隆,7,5,N,
交通委員會,00120,郭榮宗,7,5,N,
交通委員會,00121,賴坤成,7,5,N,
司法及法制委員會,00002,王金平,7,5,N,
司法及法制委員會,00017,呂學樟,7,5,Y,
司法及法制委員會,00020,李俊毅,7,5,N,
司法及法制委員會,00033,林益世,7,5,N,
司法及法制委員會,00035,林滄敏,7,5,N,
司法及法制委員會,00037,林鴻池,7,5,N,
司法及法制委員會,00038,邱毅,7,5,N,
司法及法制委員會,00043,柯建銘,7,5,N,
司法及法制委員會,00054,涂醒哲,7,5,N,
司法及法制委員會,00064,陳杰,7,5,N,
司法及法制委員會,00092,潘維剛,7,5,N,
司法及法制委員會,00107,謝國樑,7,5,Y,
司法及法制委員會,00119,馬文君,7,5,N,
社會福利及衛生環境委員會,00006,田秋堇,7,5,N,
社會福利及衛生環境委員會,00008,江玲君,7,5,N,
社會福利及衛生環境委員會,00041,侯彩鳳,7,5,Y,
社會福利及衛生環境委員會,00048,徐少萍,7,5,N,
社會福利及衛生環境委員會,00068,陳節如,7,5,N,
社會福利及衛生環境委員會,00078,黃淑英,7,5,N,
社會福利及衛生環境委員會,00079,黃義交,7,5,N,
社會福利及衛生環境委員會,00082,楊麗環,7,5,Y,
社會福利及衛生環境委員會,00085,廖國棟,7,5,N,
社會福利及衛生環境委員會,00098,鄭汝芬,7,5,N,
社會福利及衛生環境委員會,00100,鄭麗文,7,5,N,
社會福利及衛生環境委員會,00117,劉建國,7,5,N,
社會福利及衛生環境委員會,00118,許舒博,7,5,N,
社會福利及衛生環境委員會,00126,黃仁杼,7,5,N,
程序委員會,00006,田秋堇,7,5,N,
程序委員會,00012,余政道,7,5,N,
程序委員會,00019,李明星,7,5,N,
程序委員會,00031,林炳坤,7,5,N,
程序委員會,00033,林益世,7,5,N,
程序委員會,00035,林滄敏,7,5,N,
程序委員會,00037,林鴻池,7,5,N,
程序委員會,00040,邱議瑩,7,5,N,
程序委員會,00043,柯建銘,7,5,N,
程序委員會,00048,徐少萍,7,5,N,
程序委員會,00073,費鴻泰,7,5,Y,
程序委員會,00074,黃志雄,7,5,N,
程序委員會,00082,楊麗環,7,5,N,
程序委員會,00086,廖婉汝,7,5,N,
程序委員會,00092,潘維剛,7,5,N,
程序委員會,00104,賴士葆,7,5,Y,
程序委員會,00114,陳淑慧,7,5,N,
程序委員會,00116,蔣乃辛,7,5,N,
程序委員會,00117,劉建國,7,5,N,
紀律委員會,00007,朱鳳芝,7,5,Y,
紀律委員會,00010,江義雄,7,5,N,
紀律委員會,00014,吳育昇,7,5,Y,
紀律委員會,00015,吳清池,7,5,N,
紀律委員會,00017,呂學樟,7,5,N,
紀律委員會,00041,侯彩鳳,7,5,N,
紀律委員會,00058,張慶忠,7,5,N,
紀律委員會,00080,楊仁福,7,5,N,
紀律委員會,00082,楊麗環,7,5,Y,
紀律委員會,00086,廖婉汝,7,5,Y,
紀律委員會,00088,趙麗雲,7,5,Y,
紀律委員會,00089,劉盛良,7,5,N,
紀律委員會,00107,謝國樑,7,5,Y,
紀律委員會,00108,鍾紹和,7,5,Y,
紀律委員會,00111,羅明才,7,5,N,
紀律委員會,00115,康世儒,7,5,Y,
經費稽核委員會,00006,田秋堇,7,5,N,
經費稽核委員會,00010,江義雄,7,5,N,
經費稽核委員會,00030,林建榮,7,5,N,
經費稽核委員會,00032,林郁方,7,5,N,
經費稽核委員會,00060,曹爾忠,7,5,Y,
經費稽核委員會,00062,郭素春,7,5,Y,
經費稽核委員會,00098,鄭汝芬,7,5,N,
經費稽核委員會,00110,顏清標,7,5,N,
