製造廠名稱,製造廠地址,登錄號碼,登錄品項,國別,藥商名稱,是否在3年有效期間內,有效期限
"Hitachi, Ltd. Healthcare Tokyo Works","3-7-19, Imai, Ome-Shi,Tokyo,198-8577, Japan","QSD4223","Diagnostic ultrasonic transducer","JP","台灣日立醫療設備股份有限公司","Y","2020-06-23"
"Bain Medical Equipment(Guangzhou) Co.,Ltd.","No.10, Juncheng Road, Eastern Area, Economic and Technological Development District, Guangzhou 510760, China","QSD4227","Tracheobronchial suction catheter","CN","勤達醫療器材股份有限公司","Y","2020-06-25"
"Bain Medical Equipment(Guangzhou) Co.,Ltd.","No.10, Juncheng Road, Eastern Area, Economic and Technological Development District, Guangzhou 510760, China","QSD4227","Nonresorbable gauze/sponge for external use","CN","勤達醫療器材股份有限公司","Y","2020-06-25"
"Bain Medical Equipment(Guangzhou) Co.,Ltd.","No.10, Juncheng Road, Eastern Area, Economic and Technological Development District, Guangzhou 510760, China","QSD4227","Hydrophilic wound dressing","CN","勤達醫療器材股份有限公司","Y","2020-06-25"
"Bain Medical Equipment(Guangzhou) Co.,Ltd.","No.10, Juncheng Road, Eastern Area, Economic and Technological Development District, Guangzhou 510760, China","QSD4227","Absorbent tipped applicator","CN","勤達醫療器材股份有限公司","Y","2020-06-25"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Temporary Crown and Bridge Resin","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Ultraviolet Activator for Polymerization","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Airbrush","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Porcelain Powder for Clinical Use","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Tray Adhesive","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"3M Deutschland GmbH","ESPE Platz, D-82229 Seefeld, Germany","QSD4814","Cartridge Syringe","DE","台灣明尼蘇達礦業製造股份有限公司","Y","2018-07-15"
"Oxford Immunotec Limited","94C Innovation Drive, Milton Park, Abingdon, Oxfordshire, OX14 4RZ, UK","QSD4833","Oxford T-SPOT.TB","GB","杏友貿易有限公司","Y","2018-07-06"
"GeneOhm Sciences Canada Inc.","2555 Boul. du Parc Technologique, Quebec, Quebec, G1P 4S5, Canada","QSD4834","Streptococcus spp. serological reagents","CA","新加坡商必帝股份有限公司台灣分公司","Y","2018-07-06"
"GeneOhm Sciences Canada Inc.","2555 Boul. du Parc Technologique, Quebec, Quebec, G1P 4S5, Canada","QSD4834","Microorganism differentiation and identification device","CA","新加坡商必帝股份有限公司台灣分公司","Y","2018-07-06"
"GeneOhm Sciences Canada Inc.","2555 Boul. du Parc Technologique, Quebec, Quebec, G1P 4S5, Canada","QSD4834","Antimicrobial susceptibility test powder","CA","新加坡商必帝股份有限公司台灣分公司","Y","2018-07-06"
"GeneOhm Sciences Canada Inc.","2555 Boul. du Parc Technologique, Quebec, Quebec, G1P 4S5, Canada","QSD4834","Enteric Virus Panel","CA","新加坡商必帝股份有限公司台灣分公司","Y","2018-07-06"
"Zhangjiagang Huayuan Plastic Co., Ltd.","Hengjing Village, Tangqiao Town, Zhangjiagang City, JiangSu Province, 215615, China","QSD4838","Patient examination glove","CN","佾岳有限公司","Y","2018-07-08"
"Zhangjiagang Huayuan Plastic Co., Ltd.","Hengjing Village, Tangqiao Town, Zhangjiagang City, JiangSu Province, 215615, China","QSD4838","Patient examination glove","CN","佾岳股份有限公司","Y","2018-07-08"
"Biora AB","Medeon Science Park, SE-205 12, MALMÖ, Sweden","QSD4844","Prefge","SE","微功商行有限公司","Y","2018-09-21"
"Biora AB","Medeon Science Park, SE-205 12, MALMÖ, Sweden","QSD4844","Tricalcium Phosphate Granules for Dental Bone Repair","SE","微功商行有限公司","Y","2018-09-21"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Absorbable poly(glycolide/L-lactide) surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Absorbable surgical gut suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Absorbable polydioxanone surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Nonabsorbable poly(ethylene terephthalate)surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Nonabsorbable polypropylene surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Nonabsorbable polyamide surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Natural nonabsorbable silk surgical suture","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Intracardiac patch or pledget made of polypropylene,polyethylene terephthalate, or polytetrafluoroethylene","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Surgical Mesh Devices","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Endometrial Ablation Systems(Sterile)","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Surgical Support Tapes(Sterile)","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Ethicon, Inc.","Route 22 West, Somerville, NJ 08876-0151, U.S.A.","QSD4845","Implantable staple","US","壯生醫療器材股份有限公司","Y","2018-12-02"
"Dent-Gold","5855 Oberlin Drive, San Diego, CA 92121, U.S.A.","QSD4847","Gold Based Alloys and Precious Metal Alloys for Clinical Use","US","台倢企業有限公司","Y","2018-07-20"
"Berchtold GmbH & Co. KG","Ludwigstaler StraBe 25, 78532 Tuttlingen, Germany","QSD4850","Surgical lamp","DE","美商史賽克(遠東)有限公司台灣分公司","Y","2018-07-20"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Nonresorbable gauze/sponge for external use (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Hydrophilic wound dressing (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Nonabsorbable gauze for internal use (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Medical adhesive tape and adhesive bandage (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Medical absorbent fiber (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Absorbent tipped applicator (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Tongue depressor (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"Team Power Manufacturing Services Sdn. Bhd.","Wisma Posim, Lot 72 Persiaran Jubli Perak 40000 Shah Alam, Selangor Darul Ehsan, Malaysia","QSD4851","Urine collector and accessories (Sterile)","MY","勤達醫療器材股份有限公司","Y","2018-07-22"
"KMC Systems, Inc.","220 Daniel Webster Highway, Merrimack, New Hampshire, 03054, U.S.A.","QSD4853","Procleix Tigris System","US","台灣諾華股份有限公司","Y","2018-07-16"
"KMC Systems, Inc.","220 Daniel Webster Highway, Merrimack, New Hampshire, 03054, U.S.A.","QSD4853","Procleix Tigris System","US","台灣基立福醫療用品股份有限公司","Y","2018-07-16"
"TG Medical Sdn. Bhd.","Lot 5091, Jalan Teratai, Batu 5, off Jalan Meru, 41050 Klang, Selangor Darul Ehsan, Malaysia","QSD4854","Surgeon’s glove(Powdered/Powder-Free)","MY","銘成儀器有限公司","Y","2018-07-28"
"Hakko Co., Ltd.","1490, O-aza Isobe, Chikuma-Shi, Nagano-Ken, Japan","QSD4855","Gastroenterology-Urology Biopsy Instrument(Sterile)","JP","世新儀器有限公司","Y","2018-07-22"
"Owen Mumford Limited","Brook Hill, Woodstock, Oxfordshire, OX20 1TU, United Kingdom","QSD4859","Capillary Blood Lancets","GB","美商亞培股份有限公司台灣分公司","Y","2018-07-27"
"Owen Mumford Limited","Brook Hill, Woodstock, Oxfordshire, OX20 1TU, United Kingdom","QSD4859","Capillary Blood Sampling Device","GB","美商亞培股份有限公司台灣分公司","Y","2018-07-27"
"Bausch & Lomb, Incorporated","10574 Acacia Street, Suite D-1, Rancho Cucamonga, CA91730, U.S.A.","QSD4860","Intraocular lens","US","博士倫股份有限公司","Y","2018-09-07"
"Cheetah Medical (Israel) Ltd.","38 Habarzel St., 69710, Tel Aviv, Israel","QSD4863","Non-Invasive Computerized Cardiovascular Diagnostic Device","IL","微星儀器有限公司","Y","2018-07-27"
"Amann Girrbach AG","Herrschaftswiesen 1, 6842 Koblach, Austria","QSD4865","Base metal alloy","AT","源順事業有限公司","Y","2018-08-05"
"Amann Girrbach AG","Herrschaftswiesen 1, 6842 Koblach, Austria","QSD4865","Porcelain powder for clinical use","AT","源順事業有限公司","Y","2018-08-05"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Emission computed tomography system","US","奇異亞洲醫療設備股份有限公司","Y","2018-08-04"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Emission Computed Tomography System","US","奇異亞洲醫療設備股份有限公司","Y","2018-12-17"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Image-intensified fluoroscopic x-ray system","US","奇異亞洲醫療設備股份有限公司","Y","2018-08-04"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Image-Intensified Fluoroscopic X-Ray System","US","奇異亞洲醫療設備股份有限公司","Y","2018-12-17"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Mobile x-ray system","US","奇異亞洲醫療設備股份有限公司","Y","2018-08-04"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Mobile X-Ray System","US","奇異亞洲醫療設備股份有限公司","Y","2018-12-17"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Stationary x-ray system","US","奇異亞洲醫療設備股份有限公司","Y","2018-08-04"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Stationary X-Ray System","US","奇異亞洲醫療設備股份有限公司","Y","2018-12-17"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Computed tomography x-ray system","US","奇異亞洲醫療設備股份有限公司","Y","2018-08-04"
"GE Medical Systems, LLC","3000 North Grandview Blvd. Waukesha, WI 53188, U.S.A.","QSD4867","Computed Tomography X-Ray System","US","奇異亞洲醫療設備股份有限公司","Y","2018-12-17"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Blood Gases (PCO2, PO2) and Blood pH Test System","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Calcium Test System","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Chloride Test System","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Potassium Test System","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Sodium Test System","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"MEDICA Corporation","5 Oak Park Drive, Bedford, MA 01730, U.S.A.","QSD4872","Dye and Chemical Solution Stains","US","西門子醫療設備股份有限公司","Y","2018-07-29"
"Quanta System S.p.A.","Via IV Novembre, 116, 21058 Solbiate Olona(VA), Italy","QSD4874","Laser Surgical Instrument for Use in General and Plastic Surgery and in Dermatology","IT","貫華藥品有限公司","Y","2018-07-31"
"SOFRADIM Production","116 avenue du Formans F-01600 TREVOUX, France","QSD4876","Surgical Mesh","FR","台灣柯惠股份有限公司","Y","2018-07-30"
"SOFRADIM Production","116 avenue du Formans F-01600 TREVOUX, France","QSD4876","Surgical Mesh","FR","美敦力醫療產品股份有限公司","Y","2018-07-30"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Bone Grafting Material","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Bone Grafting Material","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Bone Grafting Material","JP","台灣泰爾茂醫療產品股份有限公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Hydrophilic Wound Dressing","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Hydrophilic Wound Dressing(Sterile)","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Hydrophilic Wound Dressing(Sterile)","JP","台灣泰爾茂醫療產品股份有限公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Occlusive Wound/Burn Dressing","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Occlusive Wound/Burn Dressing(Sterile)","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Occlusive Wound/Burn Dressing(Sterile)","JP","台灣泰爾茂醫療產品股份有限公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Resorbable Calcium Salt Bone Void Filler Device","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Resorbable Calcium Salt Bone Void Filler Device","JP","日商泰爾茂股份有限公司台北分公司","Y","2018-09-09"
"Olympus Terumo Biomaterials Corp Mishima Factory","454-1 Higashino, Nagaizumi-Cho, Sunto-Gun, Shizuoka, 411-0931, Japan","QSD4881","Resorbable Calcium Salt Bone Void Filler Device","JP","台灣泰爾茂醫療產品股份有限公司","Y","2018-09-09"
"SteriLance Medical (Suzhou) Inc.","No.68 Litanghe Road, Xiangcheng, Suzhou, 215133, China","QSD4882","Disposable Blood Lancets (Twist top lancets)","CN","勤立生物科技股份有限公司","Y","2018-08-05"
"SteriLance Medical (Suzhou) Inc.","No.68 Litanghe Road, Xiangcheng, Suzhou, 215133, China","QSD4882","Lancets Device","CN","勤立生物科技股份有限公司","Y","2018-08-05"
"Mediana Co., Ltd.","132, Donghwagongdan-ro, Munmak-eup, Wonju-si, Gangwon-do, Korea","QSD4884","Arrhythmia Detector and Alarm","KR","台灣柯惠股份有限公司","Y","2018-08-13"
"Mediana Co., Ltd.","132, Donghwagongdan-ro, Munmak-eup, Wonju-si, Gangwon-do, Korea","QSD4884","Arrhythmia Detector and Alarm","KR","美敦力醫療產品股份有限公司","Y","2018-08-13"
"Mediana Co., Ltd.","132, Donghwagongdan-ro, Munmak-eup, Wonju-si, Gangwon-do, Korea","QSD4884","Oximeter","KR","台灣柯惠股份有限公司","Y","2018-08-13"
