核備函字號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分,簽審文件編號
"1056007362","米黑醋加工食品(膠囊)","SUPER BLACK VINEGAR","1100323","1050323","日商雅滋養股份有限公司","02-25522370","台北市大同區市民大道1段209號10樓之1","GELATIN;;GLYCERIN;;BLACK VINEGAR POWDER;;RICE BRAN OIL;;SAFFLOWER OIL;;BEES WAX;;CITRIC ACID;;ALGINIC ACID","DHC0A560073621"
"1056007396","金明亮膠囊","SUPRA ENHANCE SOFTGEL","1100517","1050517","勵宇實業有限公司","07-3951311","高雄市鹽埕區五福四路162號","FD & C RED #40;;BILBERRY FRUIT EXTRACT;;EYEBRIGHT POWDER;;GRAPE SEED POWDER;;ZINC SULFATE;;SOYBEAN OIL;;BEESWAX YELLOW;;BOVINE GELATIN;;GLYCERIN USP;;PURIFIED WATER;;TITANIUM DIOXIDE;;FD & C BLUE #1;;SUCROSE;;CORN STARCH;;FISH GELATIN;;BETA CAROTENE CRYSTALLINE;;ASCORBYL PALMITATE;;CORN OIL;;DL-ALPHA-TOCOPHEROL;;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B2 (RIBOFLAVIN);;VITAMIN B6 (PYRIDOXINE HCL);;MARIGOLD FLOWER EXTRACT;;LYCIUM CHINENSE MILLER;;CASSIAE TORAE SEMEN POWDER;;FD & C YELLOW #6","DHC0A560073968"
"1056007397","維益固錠","SYN-FLEX TABLET","1100517","1050517","勵宇實業有限公司","07-3951311","高雄市鹽埕區五福四路162號","GLUCOSAMINE HCL;;PORCINE CHONDROITIN;;METHYLSULFONYL METHANE, MSM;;FISH COLLAGEN;;CALCIUM CARBONATE;;STEARIC ACID;;MICROCRYSTALLINE CELLULOSE;;CROSCARMELLOSE SODIUM;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;DICALCIUM PHOSPHATE;;TITANIUM DIOXIDE","DHC0A560073979"
"1056007398","超明亮膠囊","EXTRA ENHANCE SOFTGEL","1100517","1050517","勵宇實業有限公司","07-3951311","高雄市鹽埕區五福四路162號","SUCROSE;;CORN STARCH;;FISH GELATIN;;BETA CAROTENE CRYSTALLINE;;ASCORBYL PALMITATE;;CORN OIL;;DL-ALPHA-TOCOPHEROL;;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B2 (RIBOFLAVIN);;VITAMIN B6 (PYRIDOXINE HCL);;MARIGOLD FLOWER EXTRACT;;SOYBEAN OIL;;BEESWAX YELLOW;;BOVINE GELATIN;;GLYCERIN USP;;PURIFIED WATER;;TITANIUM DIOXIDE;;FD & C BLUE #1;;FD & C RED #40;;FD & C YELLOW #6","DHC0A560073980"
"1046044908","愛適益健 錠狀食品","“PRO” EXCELLENT COLLAGEN Ⅱ TABLET","1090813","1040813","吉維愛國際有限公司","02-29551368","新北市板橋區中山路2段50號3樓","TAPE II CHICKEN COLLAGEN;;CAT’S CLAW EXTRACT;;SARSAPARILLA EXTRACT;;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B12 (CYANOCOBALAMIN);;MAGNESIUM STEARATE;;MICROCRYSTALLINE CELLULOSE;;SILICON DIOXIDE;;STEARIC ACID;;GLUCOSAMINE HCL;;CHONDROITIN ( FORM SHARK CARTILAGE );;CALCIUM AMINO ACID CHELATED;;SWINE BONE MARROW;;PINE BARK EXTRACT;;TURMERIC EXTRACT;;TITANIUM DIOXIDE","DHC0A460449080"
"1046044909","優固關健膠囊食品","“NATURE’S STRATEGY” MEGA COLLAGEN Ⅱ CAPSULE","1090813","1040813","吉維愛國際有限公司","02-29551368","新北市板橋區中山路2段50號3樓","GLUCOSAMINE HCL;;CHONDROITIN ( FORM SHARK CARTILAGE );;CALCIUM AMINO ACID CHELATE;;CHICKEN COLLAGEN;;PORCINE BONE MARROW;;PINE BARK EXTRACT;;TURMERIC EXTRACT;;CAT’S CLAW EXTRACT;;VITAMIN B1 (THIAMINE MONONITRATE);;SWINE GELATIN;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;TITANIUM DIOXIDE","DHC0A460449091"
"1046044910","濟樂清小分子魚油膠囊食品","＂NATURE’S STRATEGY＂ PURE FISH OIL SOFTGEL","1090810","1040810","吉維愛國際有限公司","02-29551368","新北市板橋區中山路2段50號3樓","SALMON OIL;;VITAMIN E OIL;;SWINE GELATIN;;GLYCERIN;;PURIFIED WATER","DHC0A460449104"
"1046044911","寶勁通小分子魚油膠囊食品","＂NATURE’S STRATEGY” OMEGA-3 FISH OIL SOFTGEL","1090918","1040918","吉維愛國際有限公司","02-29551368","新北市板橋區中山路2段50號3樓","SALMON OIL;;VITAMIN E OIL;;SWINE GELATIN;;GLYCERIN;;PURIFIED WATER","DHC0A460449115"
"1046045051","愛補得力膠囊食品","UP-DERLIH CAPSULES","1090901","1040901","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","SOY PROTEIN;;SOYBEAN PHOSPHOLIPIDS;;SAFFLOWER SEED OIL;;ROYAL JELLY;;BEE POLLEN;;AMERICAN GINSENG;;GARLIC OIL;;DEER HORN POWDER;;L-METHIONINE;;ZINC GLUCONATE;;SOYBEAN OIL;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE;;FD & C RED #40;;FD & C RED #3;;FD & C BLUE #1","DHC0A460450513"
"1046045052","愛力健-S 膠囊食品","ALITRON-S CAPSULES","1090901","1040901","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","SOY PROTEIN;;SOYBEAN PHOSPHOLIPIDS;;SAFFLOWER SEED OIL;;ROYAL JELLY;;BEE POLLEN;;AMERICAN GINSENG;;GARLIC OIL;;DEER HORN POWDER;;L-METHIONINE;;ZINC GLUCONATE;;SOYBEAN OIL;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE;;FD & C RED #40;;FD & C RED #3;;FD & C BLUE #1","DHC0A460450524"
"1046045056","沛麗媚膠囊食品","MIRACAL CAPSULES","1090901","1040901","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","GLYCERIN;;PIG PLACENTA POWDER;;BEE POLLEN;;WHEAT GERM OIL;;SOY LECITHIN;;PIG COLLAGEN POWDER;;ROYAL JELLY;;AVOCADO OIL;;DESICCATED LIVER (PIG);;GARLIC OIL;;SOYBEAN OIL;;BEEWAX;;GELATIN;;WATER;;TITANIUM DIOXIDE;;BLACK IRON OXIDE;;FD & C RED #40;;FD & C BLUE #1","DHC0A460450568"
"1046045057","艾媚姿膠囊食品","ANEMEX CAPSULES","1090901","1040901","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","SOY LECITHIN;;PIG COLLAGEN POWDER;;ROYAL JELLY;;AVOCADO OIL;;DESICCATED LIVER;;GARLIC OIL;;SOYBEAN OIL;;BEESWAX;;GELATIN;;GLYCERIN;;WATER;;TITANIUM DIOXIDE;;BLACK IRON OXIDE;;FD & C RED #40;;FD & C BLUE #1;;PIG PLACENTA POWDER;;BEE POLLEN;;WHEAT GERM OIL","DHC0A460450579"
"1046056723","你滋美得 大豆萃取錠","SOY EXTRACTS TABLETS","1091023","1041023","景華生技股份有限公司","02-89124277","新北市新店區寶強路6之3號4樓","SOY EXTRACT;;RED CLOVER BLOSSOMS POWDER;;ASCORBIC ACID;;PYRIDOXINE HCL;;FLAXSEED POWDER;;MICROCRYSTALLINE CELLULOSE;;STEARIC ACID;;CROSCARMELLOSE SODIUM;;MAGNESIUM STEARATE;;HYDROXYPROPYL CELLULOSE;;SILICON DIOXIDE;;METHYL CELLULOSE;;GLYCERIN","DHC0A460567233"
"0980406602","優宜安康錠狀食品","FITTING TABLETS","1080902","980902","明旻企業有限公司","07-7801991","高雄鳳山巿濱山街55巷8弄2-3號","PIG PLACENTA POWDER;;ELASTIN POWDER;;COLLAGEN POWDER;;AMERICAN GINSENG ROOTS;;GINKGO FRUIT POWDER;;VITAMIN A ACETATE;;VITAMIN E (AS DL-ALPHA TOCOPHEROL ACETATE );;VITAMIN D3 (CHOLECALCIFEROL);;DICALCIUM PHOSPHATE;;DONG QUEI;;HYDROXYPROPYL METHYLCELLULOSE;;STEARIC ACID;;MAGNESIUM STEARATE;;FD & C RED #40;;FD & C YELLOW #6;;TITANIUM DIOXIDE","DHC09804066024"
"0980406652","中華生醫－活性益生菌加強膠囊食品","ULTRA FLORA IB","1081005","981005","中華生醫科技股份有限公司","2799-6699","台北市中山區長安東路二段31號5樓","LACTOBACILLUS ACIDOFILUS;;BIFIDOBACTERIUM LACTIS;;MICROCRYSTALLINE CELLULOSE;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;HYDROXYPROPYL METHYLCELLULOSE;;WATER","DHC09804066521"
"0980406783","保安康膠囊食品","ENDURANCE CAPSULES","1080924","980924","傑耀生物科技有限公司","07-7802103","高雄市三民區義明街18號17樓","NATURAL GLUCOSAMINE;;COLLAGEN;;CALCIUM CARBONATE;;SHARK CARTILAGE POWDER;;VITAMIN D3 (CHOLECALCIFEROL);;MICROCRYSTALLINE CELLULOSE;;MAGNESIUM STEARATE;;PIG GELATIN;;TITANIUM DIOXIDE;;SILICON DIOXIDE","DHC09804067831"
"0980406784","文亮康可得膠囊食品","COPIOUS CAPSULES","1081019","981019","傑耀生物科技有限公司","07-7802103","高雄市三民區義明街18號17樓","GINKGO BILOBA FRUIT POWDER;;BILBERRY FRUIT POWDER;;SOY EXTRACT;;SELENIUM YEAST (SACCHAROMYCES CERVISIAE);;FOLIC ACID;;SIBERIAN GINSENG ROOT POWDER;;AMERICAN GINSENG ROOT POWDER;;GRAPE SEED EXTRACT;;CYANOCOBALAMIN;;PYRIDOXINE HYDROCHLORIDE;;THIAMINE HCL;;ZINC SULFATE;;DL-α-TOCOPHEROLACETATE;;CALCIUM CARBONATE;;MAGNESIUM STEARATE;;MICROCRYSTALLINE CELLULOSE;;SILICON DIOXIDE;;PIG GELATIN;;TITANIUM DIOXIDE","DHC09804067842"
"0980406785","慈音南瓜子膠囊食品","CIYIN CAPSULES","1080902","980902","傑耀生物科技有限公司","07-7802103","高雄市三民區義明街18號17樓","PUMPKIN SEED MEAL POWDER;;JUNIPER BERRY FRUIT;;SIBERIAN GINSENG ROOT;;BEE POLLEN;;ALFALFA LEAVES;;AMERICAN GINSENG ROOTS;;ZINC GLUCONATE;;CALCIUM CARBONATE;;MICROCRYSTALLINE CELLULOSE;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;PIG GELATIN;;TITANIUM DIOXIDE","DHC09804067850"
"1015046266","優卓絲健食品錠","MEN’S ULTRA NOURISH","1070204","1020204","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","BETA-CAROTENE;;ASCORBIC ACID;;TOCOPHEROLS CONCENTRATE, MIXED;;VITAMIN B1;;VITAMIN B2;;NICOTINIC ACID;;NIACINAMIDE;;VITAMIN B6;;FOLIC ACID;;VITAMIN B12;;BIOTIN;;CALCIUM PANTOTHENATE;;KELP;;MAGNESIUM GLUCONATE;;ZINC GLUCONATE;;COPPER GLUCONATE;;SILICON DIOXIDE;;L-CYSTEINE MONOHYDROCHLORIDE;;CHOLINE BITARTRATE;;INOSITOL;;GELATIN;;LACTALBUMIN HYDROLYSATE;;CAYENNE POWDER;;BUCHU EXTRACT;;CORN SILK;;CRANBERRY POWDER;;GOLDEN ROD EXTRACT;;HORSETAIL EXTRACT;;JUNIPER BERRY POWDER;;BARLEY GRASS POWDER;;PUMPKIN SEED POWDER;;WATERMELON POWDER;;DICALCIUM PHOSPHATE;;MICROCRYSTALLINE CELLULOSE;;CROSS-LINKED SODIUM CARBOXYMETHYL CELLULOSE;;STEARIC ACID;;MAGNESIUM STEARATE;;CARNAUBA WAX;;SHELLAC;;HYDROXYPROPYL METHYLCELLULOSE;;TITANIUM DIOXIDE;;GLYCERIN FATTY ACID ESTER;;PURIFIED WATER;;METHYL CELLULOSE;;POLYSORBATE 80;;POLYETHYLENE GLYCOL 400;;EGGPLANT","DHC0A150462662"
"1015054129","護寶三合一膠囊食品","FORCARE VIT CAPSULES","1061222","1011222","德效國際有限公司","03-3219568","桃園市蘆竹區南興村南福街169-1號","VITAMIN E;;SELENIUM YEAST;;CHROMIUM YEAST;;OYSTER SHELL CALCIUM;;VEGETABLE OIL;;VITAMIN C;;MAGNESIUM OXIDE;;ZINC GLUCONATE;;NICOTINAMIDE;;FERRIC PYROPHOSPHATE;;DUNALIELLA;;CALCIUM PANTOTHENATE;;VITAMIN B1;;VITAMIN B2;;VITAMIN B6;;FOLIC ACID;;BIOTIN;;VITAMIN D3;;VITAMIN B12;;SAFFLOWER OIL;;GELATIN;;GLYCERIN;;BEESWAX;;GLYCEROL ESTERS OF FATTY ACIDS;;CARAMEL COLOR","DHC0A150541294"
"0990061528","清協路-S 魚油膠囊食品","SHIRON-S CAPSULES","1091108","991108","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","VITAMIN E (AS DL-ALPHA TOCOPHERYL ACETATE );;FISH BODY OIL;;LECITHIN ( SOY BEAN );;SAFFLOWER SEED OIL;;GELATIN;;GLYCERIN;;WATER","DHC09900615285"
"0990061801","舒神錠食品","NEUROCOL TABLET","1091207","991207","富爾康貿易有限公司","02-23317602","台北市中正區忠孝西路一段7號7樓之5","CANDIDA UTILIS;;SACCHAROMYCES CEREVISIAE YEAST;;SACCHARUM OFFICINARUM;;THIAMINE MONONITRATE;;PYRIDOXINE HCL;;NIACINAMIDE;;TURMERIC ROOT EXTRACT;;VITAMIN B12;;MAGNESIUM STEARATE;;SILICON DIOXIDE;;CROSCARMELLOSE SODIUM;;MICROCRYSTALLINE CELLULOSE;;STEARIC ACID;;DICALCIUM PHOSPHATE;;HYDROXYPROPYL METHYLCELLULOSE;;PROPYLENE GLYCOL;;TITANIUM DIOXIDE;;FD & C RED #40;;CARMINE;;IRON OXIDE BLACK;;DICALCIUM PHOSPHATE","DHC09900618013"
"0990062006","啤酒酵母錠狀食品","BREWER’ S YEAST TABLETS","1091207","991207","日式美體歐格蘭德有限公司","02-27117826","台北市大安區光復南路102號8樓","BREWER’S YEAST;;THIAMINE HYDROCHLORIDE;;RIBOFLAVIN;;PYRIDOXINE HYDROCHLORIDE;;PUERH TEA LEAF POWDER;;OOLONG TEA POWDER;;CAYENNE PEPPER POWDER;;BLACK PEPPER EXTRACT;;MICROCRYSTALLINE CELLULOSE;;D-SORBITOL;;CALCIUM STEARATE;;SILICON DIOXIDE","DHC09900620061"
"0990062081","精胺酸膠囊食品","L-ARGININE CAPSULES","1091122","991122","台灣健而婷生化科技股份有限公司","04-23113199","台中市西屯區甘肅路二段25號2樓","L-ARGININE;;GELATIN;;MAGNESIUM STEARATE;;SILICON DIOXIDE","DHC09900620812"
"1026012882","勁能美佳男食品錠","MEGA MEN® ENERGY","1071114","1021114","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","VITAMIN A;;β-CAROTENE;;ASCORBIC ACID;;CALCIUM ASCORBATE;;CHOLECALCIFEROL;;VITAMIN E (AS D-ALPHA TOCOPHEROL ACETATE);;VITAMIN K1;;THIAMINE MONONITRATE;;RIBOFLAVIN;;NIACINAMIDE;;NICOTINIC ACID;;VITAMIN B6 ( PYRIDOXINE HYDROCHLORIDE );;FOLIC ACID;;CYANOCOBALAMIN;;BIOTIN;;CALCIUM PANTOTHENATE;;CALCIUM CARBONATE;;POTASSIUM IODIDE;;MAGNESIUM OXIDE;;ZINC OXIDE;;SELENIUM METHIONINE;;COPPER OXIDE;;MANGANESE SULFATE;;CHROMIUM(III) HVP CHELATE;;SODIUM MOLYBDATE;;CAPSICUM EXTRACT;;BLACK PEPPER EXTRACT;;TAURINE;;L-METHIONINE;;L-GLUTAMINE;;L-CARNITINE;;GREEN TEA EXTRACT;;CHOLINE BITARTRATE;;INOSITOL;;SILICON DIOXIDE;;BORON GLYCINATE;;MARIGOLD EXTRACT;;SYNTHETIC LYCOPENE;;RED ALGAE EXTRACT;;SODIUM METAVANADATE;;MICROCRYSTALLINE CELLULOSE;;CALCIUM SILICATE;;HYDROXYPROPYL CELLULOSE;;HYDROXYPROPYL METHYLCELLULOSE;;MAGNESIUM STEARATE;;STEARIC ACID;;GLYCERIN FATTY ACID ESTER;;PURIFIED WATER;;METHYL CELLULOSE;;POLYSORBATE 80;;POLYETHYLENE GLYCOL 400;;TITANIUM DIOXIDE;;CARAMEL;;ETHYL VANILLIN;;CARNAUBA WAX","DHC0A260128824"
"1026012965","利腦寧錠狀食品","REMELIN TABLETS","1071114","1021114","雄美有限公司","02-7622244","台北巿民生東路五段153號15樓之14","GINKGO BILOBA SEED;;LECITHIN;;WHEY POWDER;;L-GLUTAMIC ACID;;TEA POWDER;;THIAMINE MONONITRATE;;PYRIDOXINE HYDROCHLORIDE;;BACILLUS NATTO;;MONASCUS ANKA;;CALCIUM CARBONATE;;D-SORBITOL;;STEARIC ACID;;MICROCRYSTALLINE CELLULOSE;;TITANIUM DIOXIDE;;MAGNESIUM STEARATE;;FD & C RED #40","DHC0A260129656"
"1026013081","佳賜明膠囊(食品)","JASUMIN CAPSULES","1071031","1021031","亨展國際貿易有限公司","07-3478579","高雄市左營區文天路123號7樓之2","SOYBEAN OIL;;BEESWAX;;LECITHIN;;GELATIN;;GLYCERIN;;PURIFIED WATER;;FD & C BLUE #1;;FD & C RED #40;;FD & C YELLOW #6;;FISH OIL;;LUTEIN;;CHRYSANTHEMUM EXTRACT;;LYCIUM BERRY;;BLUEBERRY POWDER","DHC0A260130819"
"1026013082","舒博敏力錠(食品)","CAPTEK SUPER MULTIPLE TABLETS","1071107","1021107","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","TITANIUM DIOXIDE;;IRON OXIDE BLACK;;IRON OXIDE RED;;VITAMIN A;;VITAMIN D3;;VITAMIN E;;VITAMIN C;;VITAMIN B1;;VITAMIN B2;;VITAMIN B6;;VITAMIN B12;;NIACINAMIDE;;CALCIUM PANTOTHENATE;;BIOTIN;;CALCIUM PHOSPHATE;;KELP;;FERROUS FUMARATE;;MAGNESIUM OXIDE;;COPPER GLUCONATE;;ZINC GLUCONATE;;MANGANESE GLUCONATE;;SELENIUM YEAST;;CHROMIUM YEAST;;FOLIC ACID;;CHOLINE BITARTRATE;;INOSITOL;;ALFALFA;;WATERCRESS;;PARSLEY;;LECITHIN;;ROSEHIP;;CALCIUM CARBONATE;;STEARIC ACID;;MAGNESIUM STEARATE;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A260130820"
"1025029710","飛雪涼 無糖薄荷口含片 錠狀食品","FISHERMAN’S FRIEND SUGAR FREE MINT LOZENGES","1070820","1020820","台灣大昌華嘉股份有限公司","02-87526666","台北市內湖區堤頂大道二段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1","D-SORBITOL;;SUCRALOSE;;MAGNESIUM STEARATE;;PEPPERMINT FLAVOUR","DHC0A250297101"
"1025029711","飛雪涼 無糖柑橘葡萄柚口含片 錠狀食品","FISHERMAN’S FRIEND SUGAR FREE MANDARIN & GRAPEFRUIT FLAVOUR LOZENGES","1070820","1020820","台灣大昌華嘉股份有限公司","02-87526666","台北市內湖區堤頂大道二段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1","D-SORBITOL;;L-MENTHOL FLAVOR;;SUCRALOSE;;ACESULFAME POTASSIUM;;MAGNESIUM STEARATE;;MANDARIN NATURAL EXTRACT","DHC0A250297112"
"1025029712","飛雪涼 無糖甜萊姆口含片 錠狀食品","FISHERMAN’S FRIEND SUGAR FREE SWEET LIME FLAVOUR LOZENGES","1070820","1020820","台灣大昌華嘉股份有限公司","02-87526666","台北市內湖區堤頂大道二段407巷20弄1、3、5、7號10樓，及407巷22、24、26號10樓及407巷22號10樓之1","D-SORBITOL;;L-MENTHOL FLAVOR;;SUCRALOSE;;ACESULFAME POTASSIUM;;MAGNESIUM STEARATE;;CITRUS FLAVOUR;;CITRIC ACID","DHC0A250297120"
"1025029764","超級水果煥妍膠囊","SUPER FRUIT EXTRACT CAPSULE","1070708","1020708","好市多股份有限公司","02-87919988","高雄市前鎮區中華五路656號","WINE GRAPE EXTRACT;;PUNICA GRANATUM (FRUIT);;ACAI CONCENTRATE;;VEGETARIAN CAPSULE;;RICE FLOUR;;MAGNESIUM STEARATE;;SILICON DIOXIDE","DHC0A250297642"
"1026020566","LAC 日本黑醋膠囊食品","LAC KUROZU BLACK VINEGAR","1080124","1030124","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","BLACK VINEGAR POWDER;;VITAMIN E;;SESAME OIL;;SOYBEAN PEPTIDE;;BEESWAX;;OLIVE OIL;;GELATIN;;GLYCEROL","DHC0A260205665"
"1026020567","優富消化酵素膠囊食品","MULTI-ENZYME FORMULA","1071209","1021209","傲旎全球股份有限公司","02-25110989","台北市中山區中山北路2段81號","AMYLASE;;RICE BRAN POWDER;;MICROCRYSTALLINE CELLULOSE;;PROTEASE;;LIPASE;;GLUCOAMYLASE;;BROMELAIN;;HEMICELLULASE;;BETA-GLUCANASE;;PHYTASE;;LACTASE;;PAPAIN;;LACTOBACILLUS ACIDOFILUS;;CELLULASE;;MALT DIASTASE;;SILICON DIOXIDE;;HYDROXYPROPYL METHYLCELLULOSE;;PURIFIED WATER","DHC0A260205676"
"1026020713","樂可菌錠狀食品","LACBON TABLET","1080122","1030122","久昌貿易興業有限公司","06-6358749","台南市新營區長榮路1段515巷51號","YEAST;;LACTIC ACID BACTERIA;;ORYZA SEED POWDER EXTRACT;;HYDROXYPROPYL METHYLCELLULOSE;;MALTITOL;;MICROCRYSTALLINE CELLULOSE;;SUCROSE FATTY ACID ESTER;;SILICON DIOXIDE;;TRICALCIUM PHOSPHATE","DHC0A260207131"
"1026020737","酵母萃取(含BETA-1,3/1,6葡聚糖)膠囊食品","SACCHAROMYCES CEREVISIAE (CONTAIN BETA-1,3)","1071226","1021226","台灣健而婷生化科技股份有限公司","04-23113199","台中市西屯區甘肅路二段25號2樓","SACCHAROMYCES CEREVISIAE;;MAITAKE MUSHROOM;;RICE FLOUR;;SILICA;;VEGETABLE MAGNESIUM STEARATE;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A260207376"
"1026021068","心長青十倍素膠囊","ZENITH-Q 10 PLUS (30 MG)","1071230","1021230","大統貿易股份有限公司","02-7615111","台北巿南京東路五段188號6樓","COENZYME Q10;;D-ALPHA-TOCOPHEROL CONCENTRATE;;SELENIUM YEAST;;MAGNESIUM OXIDE;;LECITHIN;;SOYBEAN OIL;;GELATIN;;GLYCERIN;;D-SORBITOL SOLUTION 70%;;WATER;;TITANIUM DIOXIDE;;FERRIC OXIDE RED E172;;FERRIC OXIDE YELLOW","DHC0A260210689"
"1026021069","維生素 B12 錠狀食品","METHYL B-12","1071210","1021210","台灣健而婷生化科技股份有限公司","04-23113199","台中市西屯區甘肅路二段25號2樓","VITAMIN B12;;FRUCTOSE;;D-SORBITOL;;MICROCRYSTALLINE CELLULOSE;;STEARIC ACID;;CITRIC ACID;;CHERRY FLAVOR;;VEGETABLE MAGNESIUM STEARATE","DHC0A260210690"
"1026021070","紫花苜蓿配方錠狀食品","ALFALFA 650MG","1071210","1021210","台灣健而婷生化科技股份有限公司","04-23113199","台中市西屯區甘肅路二段25號2樓","ALFALFA;;STEARIC ACID;;SILICA;;DICALCIUM PHOSPHATE;;MAGNESIUM STEARATE;;HYDROXYPROPYL METHYLCELLULOSE","DHC0A260210703"
"1056043386","新普塔斯錠","WELL-CAP PUTABS HIGH POTENCY MULTIVITAMIN MULTIMINERAL FORMULA TABLETS","1100902","1050902","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","VITAMIN A ACETATE;;VITAMIN D3 (CHOLECALCIFEROL);;VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);;VITAMIN C ( ASCORBIC ACID );;FOLIC ACID;;VITAMIN B1 (THIAMINE MONONITRATE);;VITAMIN B2 (RIBOFLAVIN);;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);;VITAMIN B12 (CYANOCOBALAMIN);;NIACINAMIDE;;BIOTIN;;CALCIUM PANTOTHENATE;;DICALCIUM PHOSPHATE;;POTASSIUM IODIDE;;FERROUS FUMARATE;;MAGNESIUM OXIDE;;COPPER SULFATE;;MANGANESE SULFATE;;POTASSIUM CHLORIDE;;ZINC OXIDE;;CALCIUM PHOSPHATE, TRIBASIC;;MICRO CRYSTALLINE CELLULOSE;;STEARIC ACID;;MAGNESIUM STEARATE;;SILICA;;IRON OXIDE BLACK;;IRON OXIDE RED;;FD & C BLUE #1;;TITANIUM DIOXIDE","DHC0A560433860"
"1056043387","得意人生銀杏膜衣錠","GOOD LIFE GINKGO BILOBA TABLETS","1100929","1050929","萬寧生物科技有限公司","02-77088870","新北市汐止區康寧街169巷27號11樓","GINKGO BILOBA EXTRACT;;GUAR BEAN GUM;;MAGNESIUM STEARATE;;METHYL CELLULOSE;;FD & C YELLOW #5;;FD & C BLUE #1","DHC0A560433871"
"1056043548","金亮保固力錠","UC-Ⅱ TABLET","1100902","1050902","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","GLUCOSAMINE HYDROCHLORIDE;;DEXTRIN;;SHARK CHONDROITIN;;SUCROSE FATTY ACID ESTER;;UC-II STANDARDIZED CARTILAGE;;THIAMINE MONONITRATE;;RIBOFLAVIN;;PYRIDOXINE HYDROCHLORIDE","DHC0A560435480"
"1056043549","金亮甘薑蜆膠囊","CLAM EXTRACT WITH LIVER HYDROLYSATE AND TURMERIC","1101012","1051012","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","SAFFLOWER OIL;;LIVER HYDROLYSATE I;;LACTIC ACID BACTERIA;;FRESHWATER CLAM EXTRACT;;YELLOW BEESWAX;;GLYCERIN FATTY ACID ESTER;;TURMERIC POWDER;;D-ALPHA-TOCOPHEROL;;RIBOFLAVIN;;PYRIDOXINE HYDROCHLORIDE;;THIAMINE MONONITRATE;;GELATIN;;GLYCERIN;;WATER;;PLAIN CARAMEL","DHC0A560435491"
"1056043550","金亮康孅膠囊","L-CARNITINE & COENZYME Q10","1100902","1050902","金壕興業股份有限公司","02-25775772","台北市松山區八德路三段12巷51弄24號1樓","SAFFLOWER OIL;;L-CARNITINE;;COENZYME Q10;;BEESWAX;;GLYCERINE FATTY ACID ESTER;;GELATIN;;GLYCERIN;;PLAIN CARAMEL;;WATER","DHC0A560435504"
"1056043709","佳思魚油膠囊食品","OMEGA-3 PHOSPHOLIPIDS FISH OIL","1100825","1050825","視華國際有限公司","02-26597222","台北市中山區長安東路二段31號5樓","HERRING ROE EXTRACT;;MARINE LIPID;;NATURAL VITAMIN E;;ROSMARINUS OFFICINALIS LEAF EXTRACT;;GELATIN;;GLYCERIN;;WATER;;CAROB BEAN EXTRACT","DHC0A560437099"
"1056045559","森然B12膠囊食品","SONRON B12 CAPSULES","1100908","1050908","德效國際有限公司","03-3219568","桃園市蘆竹區南興村南福街169-1號","VITAMIN B12;;GELATIN;;LACTOSE;;TITANIUM DIOXIDE;;MICROCRYSTALLINE CELLULOSE;;SUCROSE ESTERS OF FATTY ACIDS","DHC0A560455598"
"1056045560","立樂降膠囊食品","LIVELY CAPSULES","1100929","1050929","德效國際有限公司","03-3219568","桃園市蘆竹區南興村南福街169-1號","CHAGA MUSHROOM EXTRACT;;BANABA LEAVES EXTRACT;;BALSAM PEAR;;CHROMIUM YEAST;;MULBERRY LEAVES;;ZINC SULFATE;;CRATAEGI FRUCTUS;;GELATIN;;TITANIUM DIOXIDE;;SAFFLOWER YELLOW;;CACTUS;;BLUEBERRY COLOR;;GYMNEMA LEAF EXTRACT","DHC0A560455601"
