查驗登記證號,中文品名,英文品名,有效日期,發證日期,申請商名稱,申請商電話,申請商地址,成分
"1020027504","瞰的寶軟膠囊","","1070830","1020830","禾畯企業有限公司","07-3928372","高雄市三民區九如一路313號","黑豆種皮萃取物;;維生素E醋酸鹽;;啤酒酵母;;紅藻萃取物（含蝦紅素）;;β-胡蘿蔔素(麥芽糊精、中鏈三酸甘油酯、蔗糖、二氧化矽、維生素E、抗壞血酸鈉、阿拉伯膠、β-胡蘿蔔素);;葡萄籽油;;明膠;;甘油;;蜂蠟;;酪梨油;;純水"
"1025001791","得力B膠囊","","1070208","1020208","志旻貿易有限公司","05-2855059","嘉義巿西區光路里新民路468號","本多酸鈣;;菸鹼醯胺;;葉酸;;L-抗壞血酸細粉（維生素C）;;生物素;;肌醇;;柑橘生物類黃酮;;甘油;;明膠;;小麥胚芽油;;純水;;食用黃色4號;;食用藍色1號;;食用紅色6號;;二氧化鈦;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）"
"1025003621","挺立鈣強化錠","Caltrate 600 Plus","1070417","1020417","輝瑞生技股份有限公司","02-28097979","新北市淡水區中正東路二段177號","碳酸鈣 95%;;膽鈣化醇（維生素D3）0.25%;;氧化鎂;;硫酸錳;;硫酸銅;;氧化鋅;;交聯羧甲基纖維素鈉;;硬脂酸鎂;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;氧化鐵（紅）;;玉米糖膠;;氧化鐵（黑）;;氧化鐵（黃）"
"1025004224","你滋美得 愛明加強型 軟膠囊食品","NutriMate LuteinMAX","1070305","1020305","景華生技股份有限公司","02-89124277","新北市新店區寶強路6之3號4樓","金盞花萃取物（含葉黃素酯）;;魚油（含DHA）;;維生素E（乙酸 DL-ALPHA-生育醇酯）;;維生素C;;山桑子萃取物（含花青素）;;β胡蘿蔔素 30%;;酵母硒;;大豆油;;脂肪酸甘油酯;;蜂蠟;;大豆卵磷脂;;明膠;;甘油;;純水;;二氧化鈦;;食用紅色40號;;食用藍色1號"
"1025006522","欣美利E 膠囊食品","WATER TOCO-E 400I.U. CAPSULES","1070304","1020304","玖真貿易有限公司","02-86875578","新北市樹林區大安路538號2樓","維生素E醋酸鹽;;大豆油;;聚山梨醇酐脂肪酸酯80;;明膠;;甘油;;純水"
"1025008015","維汝康Ⅲ軟膠囊","VIACON PLUS Ⅲ","1070502","1020502","永茂藥業股份有限公司","02-87978005","台北市南港區忠孝東路六段21號8樓之1","卵磷脂(含磷脂膽鹼);;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;菸鹼醯胺;;肌醇;;牛磺酸;;朝鮮薊萃取物;;十字珍珠草萃取物;;牛樟芝菌絲體;;硒酵母;;小麥胚芽油;;明膠;;甘油;;純水;;二氧化鈦;;食用藍色一號;;食用黃色四號;;食用黃色五號;;食用紅色六號"
"1025014043","月悅錠","","1070423","1020423","常春藤生技股份有限公司","03-4333080","桃園市中壢區成章四街145號1樓","西洋牡荊萃取物;;鹽酸口比哆辛（維生素B6）;;微結晶狀ALPHA-纖維素;;乳糖;;硬脂酸鎂;;羥丙基甲基纖維素"
"1025014861","普頓維生素C+E膠囊食品","VITAMIN C+E CAPSULES","1070429","1020429","合一藥品企業股份有限公司","06-2345782","台南市東區東寧路462號","維生素C;;維生素E;;大豆油;;大豆卵磷脂;;蜂蠟;;明膠;;甘油;;純水;;食用紅色40號;;食用藍色1號;;食用黃色4號"
"1066009639","岳生 抗壞血酸錠","","1110501","1060501","岳生生技股份有限公司","03-4963456","桃園市楊梅區獅四路1號","維生素C;;微結晶狀α-纖維素;;馬鈴薯澱粉;;乳糖;;柳橙香料粉（天然香料、乳糖、氧化澱粉、二氧化矽）;;氧化澱粉;;硬脂酸鎂;;聚乙烯吡咯烷酮;;蔗糖素"
"1066011150","活沛多銀髮綜合維他命膜衣錠","Nutriplus Senior Multivitamins","1110623","1060623","台灣屈臣氏個人用品商店股份有限公司","0227421234","台北市松山區八德路4段760號11樓之1之2、14樓","維生素A醋酸鹽 17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;硝酸硫胺明;;核黃素;;鹽酸吡哆辛;;氰鈷胺明 0.1% (麥芽糊精、檸檬酸鈉、檸檬酸、維生素B12);;維生素C;;維生素D3 0.27%(蔗糖、玉米澱粉、阿拉伯膠、中鏈三酸甘油酯、水、磷酸鈣、維生素D3、維生素E);;維生素E醋酸鹽50% (維生素E醋酸鹽、辛烯基丁二酸鈉澱粉、麥芽糊精、二氧化矽);;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1);;菸鹼醯胺;;葉酸;;生物素;;本多酸鈣;;磷酸氫鈣;;碳酸鈣;;乳酸亞鐵;;氧化鎂;;葡萄糖酸鋅;;葡萄糖酸銅;;葡萄糖酸錳;;氯化鉀;;番茄紅素(蔗糖、豬明膠、玉米澱粉、番茄紅素、水、抗壞血酸棕櫚酸酯、維生素E、抗壞血酸鈉、磷酸鈣);;啤酒酵母;;啤酒酵母;;金盞花萃取物（金盞花萃取物、麥芽糊精、水、玉米黃素）;;微結晶狀α-纖維素;;麥芽糊精;;矽鋁酸鈉;;硬脂酸鎂;;羥丙基甲基纖維素;;聚乙烯醇;;二氧化鈦;;滑石粉;;卵磷脂;;食用藍色二號鋁麗基;;玉米糖膠;;食用紅色四十號鋁麗基;;食用藍色一號鋁麗基;;碘化鉀"
"1066012037","肝精寳倍膜衣錠","","1110526","1060526","三友生技醫藥股份有限公司","066353338","台南市後壁區福安里下寮路207之3號","牛肝冷凍乾燥粉末;;維生素B1;;維生素B2;;維生素B6;;維生素B12 0.1% (麥芽糊精、檸檬酸鈉、檸檬酸、維生素B12);;肌醇;;葡萄糖酸鋅;;朝鮮薊粉末;;薑黃萃取物;;硬脂酸鎂;;二氧化矽;;微結晶狀α-纖維素;;聚乙烯吡咯烷酮;;高防潮水性膜衣（聚乙烯醇、滑石粉、二氧化鈦、卵磷脂、玉米糖膠）;;羥丙基甲基纖維素(羥丙基甲基纖維素、水、氯化鈉);;珍珠光澤水性膜衣（聚乙烯醇、滑石粉、聚乙二醇、矽酸鋁鉀珠光色素、聚山梨醇酐脂肪酸酯八十）;;丙二醇;;二氧化鈦;;滑石粉;;食用紅色六號;;食用黃色四號;;食用藍色一號"
"1066012991","活泉-元氣C口含錠","Fountain Vita-C Troches","1110816","1060816","永信藥品工業股份有限公司","0426875100","台中市大甲區中山路一段1191號","葉酸;;維生素C 97%(維生素C、玉米澱粉);;抗壞血酸鈉（維生素C）;;鹽酸吡哆辛（維生素B6）;;維生素B12;;D-木糖醇;;維他命E 51%(醋酸DL-α-生育醇、滑石粉、二氧化矽);;西印度櫻桃濃縮汁粉【西印度櫻桃濃縮汁、麥芽糊精、維生素C、香料（香料、丙二醇、水）、紅甜菜汁、β-胡蘿蔔素、婀娜多色素】;;D-甘露醇;;微結晶狀α-纖維素;;乳糖;;羥丙基纖維素;;蔗糖素;;二氧化矽;;硬脂酸鎂;;阿斯巴甜;;芒果香料粉（乳糖、二氧化矽、香料）;;D-山梨醇"
"1025018250","高單位B群及紅景天錠","","1070501","1020501","台灣商美股份有限公司","04-22964566","台中市北屯區水湳里文心路三段447號6樓之2","鹽酸口夫喃硫胺;;核黃素;;鹽酸口比哆辛;;維生素B12;;菸鹼醯胺;;葉酸;;本多酸鈣;;牛磺酸;;生物素;;紅景天萃取物;;乳糖;;微結晶狀ALPHA-纖維素;;硬脂酸鎂;;硬脂酸;;磷酸氫鈣;;蟲膠;;明膠;;食用黃色五號;;二氧化鈦;;蔗糖"
"1025019182","維他命B群","","1070702","1020702","杏德生技有限公司","03-3501313","桃園市龜山區中和南路310號","純水;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;維生素B12;;菸鹼醯胺;;葉酸;;酒石酸;;肌醇;;複合胺基酸（;;L-精胺酸;;鹽酸L-二胺基己酸;;L-白胺酸;;L-異白胺酸;;L-ALPHA 胺基異戊酸）;;本多酸鈣;;生物素;;乳糖;;硬脂酸鎂;;麥芽糊精;;微結晶狀ALPHA-纖維素;;黏質玉米澱粉;;食用黃色四號鋁麗基;;食用黃色五號鋁麗基;;羥丙基甲基纖維素;;二氧化鈦"
"1025019714","富力欣膠囊","","1070516","1020516","志旻貿易有限公司","05-2855059","嘉義巿西區光路里新民路468號","大豆萃取物(含大豆異黃酮);;肌醇;;本多酸鈣;;柑橘生物類黃酮;;菸鹼醯胺;;L-抗壞血酸細粉（維生素C）;;葉酸;;生物素;;重酒石酸膽鹼;;氰鈷胺明（維生素B12）;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;月見草油;;甘油;;明膠;;純水;;食用黃色4號;;食用藍色1號;;食用紅色6號;;二氧化鈦"
"1025020050","綜合維他命B群+鋅膠囊","Super Vitamin B Complex +ZINC Capsules","1070620","1020620","昇永生物科技股份有限公司","07-6519679","高雄市大樹區竹寮路178之1號2樓","維生素B1;;維生素B2;;維生素B6;;維生素B12;;葉酸;;菸鹼醯胺;;泛酸鈣;;生物素;;肌醇;;牛磺酸;;支鏈胺基酸BCAA(含;;L-白胺酸;;L-異白胺酸;;L-ALPHA 胺基異戊酸);;葡萄糖酸鋅;;二氧化矽;;硬脂酸鎂;;羥丙基甲基纖維素;;純水"
"1025020098","倍力B膠囊","","1070520","1020520","崴峰有限公司","07-5378628","台中市南區忠明南路758號15樓B1","核黃素（維生素B2）;;菸鹼醯胺;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明（維生素B12）;;本多酸鈣（泛酸鈣）;;葉酸;;生物素;;乳酸鐵;;乳糖;;微結晶狀ALPHA-纖維素;;二氧化矽;;明膠;;食用紅色六號;;食用藍色一號;;二氧化鈦;;鹽酸硫胺明（維生素B1）"
"1025020563","D-ALPHA維他命E400軟膠囊","","1070530","1020530","","","","維生素E;;小麥胚芽油;;明膠;;甘油;;純水"
"1025024548","麗舒淨 軟膠囊","","1070605","1020605","中生生技製藥股份有限公司","02-86310018","新北市淡水區行忠路120號","抗壞血酸（維生素C）;;蔓越莓萃取物;;大豆萃取物（含大豆異黃酮）;;蘆薈萃取物粉;;花粉;;洛神花萃取物;;南瓜籽油;;中鏈三酸甘油酯;;脂肪酸甘油酯;;明膠;;甘油;;食用藍色一號;;食用紅色六號;;食用黃色五號;;食用紅色四十號;;二氧化鈦;;水;;菸鹼醯胺;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）"
"1025029238","UD亮妍好鐵膠囊","Women Hemoglobin Plus B Complex","1070820","1020820","人生製藥股份有限公司","04-23592345","台中巿工業區五路3號","豬血紅素鐵;;焦磷酸鐵;;硫酸亞鐵;;當歸萃取粉末;;人參萃取粉末;;黃耆萃取粉末;;紅棗萃取粉末;;葉酸;;維他命B12;;葡萄糖酸銅;;葡萄糖酸鋅;;牡蠣殼;;乳糖;;二氧化鈦;;食用藍色一號;;食用紅色六號;;明膠;;蒸餾水"
"1025036746","綠茶藤黃果口含C錠","","1070823","1020823","三友生技醫藥股份有限公司","066353338","台南市後壁區福安里下寮路207之3號","D-山梨醇;;二氧化矽;;硬脂酸鎂;;蔗糖素;;維生素C;;藤黃果萃取物;;赤藻糖醇;;DL-蘋果酸;;甘草素;;綠茶粉;;優格香料粉"
"1026000890","納多寧膠囊食品","Natomin Capsules","1070829","1020829","棋翔生物科技有限公司","03-3766818","桃園市桃園區南門里建國路348巷20號","紅麴粉;;納豆萃取物;;番紅花萃取物;;紅景天萃取物;;維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;維生素B1;;維生素B2;;維生素B6;;微晶纖維素;;乳糖;;二氧化矽;;硬脂酸鎂;;明膠;;二氧化鈦;;食用紅色六號;;食用黃色四號;;食用黃色五號;;食用藍色一號"
"1026002729","活力樂緩釋型水溶性綜合維生素B群錠","Vitamin B Complex","1071011","1021011","輔凱生物科技股份有限公司","02-23455880","台北市信義區信義路五段5號6樓F02","維生素B1;;維生素B2;;維生素B6;;維生素B12 0.1% (麥芽糊精、檸檬酸鈉、檸檬酸、維生素B12);;菸鹼醯胺;;葉酸;;生物素;;泛酸鈣;;牛磺酸;;刺五加萃取物;;微結晶纖維素;;羥丙基甲基纖維素;;硬脂酸鎂;;二氧化矽;;二氧化鈦;;食用黃色4號;;食用黃色5號"
"1026003085","日本味王女用維生素B群加強錠","","1070905","1020905","東阪國際有限公司","02-32348041","新北市中和區立德街148巷38號7樓","乳糖;;牛磺酸;;鹽酸口比哆辛（維生素B6）;;硝酸硫胺明（維生素B1）;;十字珍珠草萃取粉;;五味子萃取粉;;本多酸鈣;;維生素B12 0.1% (麥芽糊精、檸檬酸鈉、檸檬酸、維生素B12);;葉酸;;生物素;;葡萄糖酸亞鐵;;硬脂酸鎂;;玫瑰花瓣萃取粉;;紅石榴粉;;葡萄糖酸鋅;;核黃素（維生素B2）;;阿拉伯膠;;菸鹼醯胺;;麥芽糊精"
"1026009614","多立康蔓越莓+C(膠囊)","","1071029","1021029","殷榮實業股份有限公司","04-22356421","台中市北區漢口路四段367號6樓","蔓越莓萃取物;;維生素B1;;維生素B6;;維生素C(維生素C、乙基纖維素);;菸鹼醯胺;;葉酸;;本多酸鈣;;葡萄糖酸亞鐵;;檸檬酸鈣;;覆盆莓萃取物;;珍珠粉末;;微結晶狀ALPHA-纖維素;;硬脂酸鎂;;明膠;;食用紅色六號;;食用黃色四號;;二氧化鈦"
"1026012791","銀寶善存50+綜合維他命錠","Centrum Silver 50+ Multivitamin Tablets","1071125","1021125","輝瑞生技股份有限公司","02-28097979","新北市淡水區中正東路二段177號","氧化鎂;;丁烯二酸亞鐵;;硫酸錳;;硫酸銅;;氧化鋅;;三氯化鉻;;硒酸鈉;;微結晶狀纖維素;;二氧化矽;;聚乙烯聚口比咯烷酮;;硬脂酸鎂;;羥丙基甲基纖維素;;二氧化鈦;;三乙酸甘油酯;;植物碳;;聚山梨醇酐脂肪酸酯八十;;乾燥維生素A醋酸鹽(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯);;膽鈣化醇(辛烯基丁二酸鈉澱粉、蔗糖、抗壞血酸鈉、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1);;葉黃素 5% (明膠、蔗糖、玉米澱粉、葉黃素、磷酸鈣、維生素E、維生素C、維生素C、水);;合成蕃茄紅素 10%(蔗糖、明膠、玉米澱粉、合成蕃茄紅素、純水、維生素C、維生素E、維生素C、磷酸鈣);;硝酸硫胺明（維生素B1，硝酸口塞胺）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;氰鈷胺明(維生素B12) 1% (辛烯基丁二酸鈉澱粉 88%、檸檬酸鈉 6%、檸檬酸 4%、二氧化矽 1%、維生素B12 1%);;生物素 1%(磷酸氫鈣、生物素);;葉酸;;碘化鉀;;乙酸DL-ALPHA-生育醇酯(維生素E) 50% (維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽）;;本多酸鈣;;抗壞血酸(維生素C)97%(維生素C、羥丙基甲基纖維素);;菸鹼醯胺 99.5%(菸鹼醯胺、二氧化矽);;碳酸鈣 95%(碳酸鈣、麥芽糊精);;磷酸氫鈣(無水);;氯化鉀"
"1026012966","“中美”紅景天膠囊","Rhodiola Capsules”C.M”","1071120","1021120","中美兄弟製藥股份有限公司","04-7524161","彰化市彰鹿路106號","紅景天萃取粉末;;硝酸硫胺明（維生素B1）;;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;菸鹼醯胺;;二氧化矽;;硬脂酸鎂;;玉米澱粉;;二氧化鈦;;食用黃色五號;;食用紅色六號;;明膠"
"1026013024","穀維素膠囊食品","","1071107","1021107","領御國際股份有限公司","02-25026079","台北市中山區南京東路3段19號8樓之1","穀維素;;啤酒酵母;;維生素B1;;維生素B2;;維生素B6;;維生素B12 0.1% (糊精、檸檬酸鈉、檸檬酸、維生素B12 0.1%(氰鈷胺素));;維生素C;;菸鹼醯胺;;本多酸鈣;;麥芽糊精;;硬脂酸鎂;;明膠;;純水;;食用紅色六號;;食用黃色五號;;食用藍色一號;;食用黃色四號;;二氧化鈦"
"1026013922","“生化”E-100膠囊","Re-Youtha-100 Capsules “cBc”","1071206","1021206","中生生技製藥股份有限公司","02-86310018","新北市淡水區行忠路120號","滑石粉;;明膠;;食用藍色一號;;二氧化鈦;;硫酸月桂酯鈉;;醋酸DL-ALPHA-生育醇酯（維生素E）;;抗壞血酸（維生素C）;;維生素A棕櫚酸鹽(維生素A棕櫚酸鹽、花生油、維生素E);;硝酸硫胺明(維生素B1，硝酸口塞胺);;核黃素（維生素B2）;;鹽酸口比哆辛（維生素B6）;;乳糖"
"1026015127","允諾寶補綜合維他命","","1071125","1021125","德來企業有限公司","04-25206478","台中市豐原區三豐路799巷81弄34號","維生素A醋酸鹽(11.5%)(麥芽糊精、阿拉伯膠、玉米澱粉、維生素A醋酸鹽 11.5%、維生素E);;維生素C;;維生素D3 0.25% (辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維生素E 50%(維生素E、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;維生素B1;;維生素B2;;菸鹼醯胺;;維生素B6;;葉酸;;維生素B12;;生物素;;本多酸鈣;;碳酸鈣;;硫酸亞鐵;;磷酸氫鈣;;氧化鎂;;葡萄糖酸鋅;;酵母硒;;酵母鉻;;金盞花萃取(含葉黃素);;番茄抽出物(含茄紅素);;薑黃萃取;;杜仲葉萃取物;;鳳梨抽出物;;微結晶狀ALPHA-纖維素;;羥丙基甲基纖維素;;食用紅色四十號鋁麗基;;食用黃色四號鋁麗基"
"1026016806","金日康維生素礦物質營養綜合錠","","1071230","1021230","三廣貿易有限公司","04-22349966","台中市北屯區文心路四段750之11號","鹽酸口比哆辛（維生素B6）;;維生素B12;;維生素D3 0.25% (辛烯基丁二酸鈉澱粉、蔗糖、維生素C、中鏈三酸甘油酯、二氧化矽、維生素E、維生素D3);;維生素E 50%(乙酸dl-alpha生育醇酯、麥芽糊精、辛烯基丁二酸鈉澱粉、二氧化矽);;維生素K1 5%(阿拉伯膠、蔗糖、維生素K1);;菸鹼醯胺;;葉酸;;β-胡蘿蔔素 1%(葡萄糖糖漿、辛烯基丁二酸鈉澱粉、中鏈三酸甘油脂、維他命C 、水、β-胡蘿蔔素、維生素E、磷酸鈣;;生物素;;本多酸鈣;;焦磷酸鐵;;重酒石酸膽鹼;;碘化鉀;;酵母硒;;磷酸二氫鈣;;酵母鉻;;酵母鉬;;氧化鋅;;肌醇;;紅藻粉末;;山桑萃取物;;高山被孢黴發酵產物(含花生四烯酸);;黏質玉米澱粉;;硬脂酸鎂;;麥芽糊精;;微結晶狀ALPHA-纖維素;;羥丙基甲基纖維素;;二氧化鈦;;純水;;食用紅色七號鋁麗基;;鹽酸硫胺明（維生素B1）;;核黃素（維生素B2）"
"1026025439","絕代風華小麥胚芽E膠囊","Nature Wheat E Capsule","1080119","1030119","新一代生技有限公司","04-24378890","台中市南屯區田心里大墩南路431號3樓","乙酸DL-ALPHA-生育醇酯 （維生素E）;;小麥胚芽油;;大豆油;;明膠;;純水"
"1026026849","B群複方軟膠囊","","1080207","1030207","承霖興業有限公司","04-26839913","台中市外埔區大東里甲后路新城1巷77號1樓","L-抗壞血酸;;硝酸硫胺明;;核黃素;;菸鹼醯胺;;鹽酸口比哆辛;;葉酸;;氰鈷胺明;;生物素;;重酒石酸膽鹼;;豬血紅素鐵;;葡萄籽油;;小麥胚芽油;;明膠;;甘油;;純水;;二氧化鈦;;食用藍色一號;;食用黃色四號;;食用紅色六號"
"1015063051","新育補寧錠","Super Vita B-Complex","1070304","1020304","臣紀企業有限公司","07-7930098","高雄市小港區桂林里桂華街482號9樓","維生素B1;;維生素B2;;維生素B6;;維生素B12;;葉酸;;菸鹼醯胺;;肌醇;;生物素;;重酒石酸膽鹼;;本多酸鈣;;維生素C;;刺五加萃取物;;葡萄子萃取物;;酵母硒;;微結晶狀ALPHA-纖維素;;羥丙基甲基纖維素;;食用紅色四十號鋁麗基;;食用黃色四號鋁麗基"
"1056045271","三多葉黃素強化配方軟膠囊","","1101108","1051108","三多士股份有限公司","02-27080888","台北市大安區四維路208巷3之1號1樓","乙酸DL-ALPHA-生育醇酯 （維生素E）;;抗壞血酸（維生素C）;;硒酵母;;大豆卵磷脂;;魚油（EPA+DHA 43%）;;魚油（EPA+DHA 25%）;;紅藻萃取物（含蝦紅素）;;黑醋栗萃取物;;山桑子萃取物;;明膠;;甘油;;純水;;二氧化鈦;;食用紅色六號;;食用黃色四號;;食用藍色一號;;硫酸鋅;;葉黃素（紅花籽油、葉黃素、維生素E）;;乾燥維生素A醋酸鹽 17.25%(明膠、玉米澱粉、維生素A醋酸鹽、蔗糖、二丁基羥基甲苯)"
