核備函字號,中文名稱,英文名稱,發證日期,有效日期,申請商名稱,申請商電話,申請商地址,劑型,包裝規格,成分,產地,簽審文件編號
"1046031184","飲沛腫瘤及手術前後營養支援-熱帶綜合水果風味","IMPACT ORAL TROPICAL","2015-12-31","2020-12-31","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","液劑","237.00000毫升;711.00000毫升","WATER;SUCROSE;MALTODEXTRIN;CASEINATE SODIUM;CASEINATE CALSIUM;L-ARGININE;GUAR GUM;FISH OIL;MCT;CORN OIL;CITRIC ACID;POTASSIUM CITRATE;FLAVORING;MONO AND DIGLYCERIDES OF FATTY ACID;YEAST EXTRACT (CONTAIN NUCLEOTIDE);SODIUM CITRATE;CALCIUM PHOSPHATE (TRIBASIC);SODIUM CHLORIDE;MAGNESIUM CHLORIDE;CHOLINE BITARTRATE;POTASSIUM CHLORIDE;TRIMAGNESIUM PHOSPHATE;CALCIUM CITRATE;VITAMIN C (SODIUM ASCORBATE);LECITHIN SOY;CELLULOSE MICROCRYSTALLINE;CARRAGEENAN;FERRIC PYROPHOSPHATE;DL-ALPHA-TOCOPHEROL;ZINC SULFATE;SUNFLOWER OIL;SODIUM CARBOXYMETHYL CELLULOSE;MIXED TOCOPHEROL CONCENTRATE;OIL PALM (BULKING AGENT);STARCH SODIUM OCTENYL SUCCINATE;VIT B3(NICOTINAMIDE);GLUCOSE (DEXTROSE) (BULKING AGENT);COPPER GLUCONATE;VITAMIN B5 (CALCIUM PANTOTHENATE);MIXED TOCOPHEROL;β-CAROTENE;TRICALCIUM PHOSPHATE;MANGANESE SULFATE (II);SODIUM FLUORIDE;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);RIBOFLAVIN;VITAMIN B1 (THIAMINE HYDROCHLORIDE);VITAMIN A (DRY FORM);SILICON DIOXIDE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE(VI);DL-ALPHA-TOCOPHEROL (ANTIOXIDANT);VIT B9 FOLIC ACID;POTASSIUM IODIDE;SODIUM SELENITE;VITAMIN B7 (BIOTIN);VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","德國","DHD0A460311845"
"1046031186","飲沛腫瘤及手術前後營養支援-香草風味","IMPACT ORAL VANILLA","2015-12-29","2020-12-29","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","液劑","237.00000毫升;711.00000毫升","WATER;SUCROSE;MALTODEXTRIN;CASEINATE SODIUM;CASEINATE CALSIUM;L-ARGININE;GUAR GUM;FISH OIL;MCT;CORN OIL;CITRIC ACID;POTASSIUM CITRATE;FLAVORING;MONO AND DIGLYCERIDES OF FATTY ACID;YEAST EXTRACT (CONTAIN NUCLEOTIDE);SODIUM CITRATE;CALCIUM PHOSPHATE (TRIBASIC);SODIUM CHLORIDE;MAGNESIUM CHLORIDE;CHOLINE BITARTRATE;POTASSIUM CHLORIDE;TRIMAGNESIUM PHOSPHATE;CALCIUM CITRATE;VITAMIN C ( ASCORBIC ACID );LECITHIN SOY;CELLULOSE MICROCRYSTALLINE;CARRAGEENAN;FERRIC PYROPHOSPHATE;DL-ALPHA-TOCOPHEROL;ZINC SULFATE;SODIUM CARBOXYMETHYL CELLULOSE;MIXED TOCOPHEROL CONCENTRATE;OIL PALM (BULKING AGENT);STARCH SODIUM OCTENYL SUCCINATE;VIT B3(NICOTINAMIDE);GLUCOSE (DEXTROSE) (BULKING AGENT);COPPER GLUCONATE;VITAMIN B5 (CALCIUM PANTOTHENATE);MIXED TOCOPHEROL CONCENTRATE (ANTIOXIDANT);SUNFLOWER OIL;TRICALCIUM PHOSPHATE;MANGANESE SULFATE (II);SODIUM FLUORIDE;β-CAROTENE;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);RIBOFLAVIN;VITAMIN B1 (THIAMINE HYDROCHLORIDE);VITAMIN A (DRY FORM);SILICON DIOXIDE;CHROMIUM CHLORIDE;SODIUM MOLYBDATE(VI);VIT B9 FOLIC ACID;POTASSIUM IODIDE;DL-ALPHA-TOCOPHEROL (ANTIOXIDANT);SODIUM SELENITE;VITAMIN B7 (BIOTIN);VITAMIN K1 (PHYLLOQUINONE);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","德國","DHD0A460311867"
"1046048571","愛速康金選優纖營養均衡配方","ISOCAL PREMIUM","2015-11-13","2020-11-13","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","液劑","237.00000毫升","WATER;MALTODEXTRINE 18-20 DE POWER;PROTEIN MILK CONC 85% LOW LACTOSE KOSHER;OIL RAPESEED LOW ERUCIC ACID;SOYA POWDER PROTEIN 90% 1500IP CLIN NUTR;PEA FIBER POWDER EXAFINE OUTER 100;OIL VEG TRIGLYCERIDE MED CHAIN BULK NUTR;OIL SUNFLOWER HIGH OLEIC;OIL SUNFLOWER REFINED 200KG;FIBRE ACACIA FIBREGUM B;FRUCTO-OLIGO SACCHARIDES;SODIUM CITRATE INS331 25KG;DI POTASSIUM PHOSPHATE INS340 25KG;TRIMAGNESIUM DICITRATE ANHYDROUS 20KG;INULIN BENEO GR;LECITHIN SOYA LIQUID INS322 BFD;CELLULOSE INS460 (WOOD CELLULOSE);CALCIUM CITRATE TETRAHYD MICRONIZED KSHR;MALTODEXTRIN;POTASSIUM CHLORIDE INS508;CHOLINE CHLORIDE POWDER;VITAMIN C SODIUM ASCORBATE INS 301 25KG;DISODIUM PHOSPHATE ANHYDROUS INS339 HAL;SODIUM CARBOXYMETHYL CELLULOSE INS466;POTASSIUM HYDROXIDE;CARRGEENAN GENULACTA K-100 INS407;MALTODEXTRIN GLUCOSESYP PWDR28-32DE 25KG;VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);FERROUS SULFATE;ZINC SULFATE;NICOTINAMIDE;VITAMIN B5 (CALCIUM PANTOTHENATE);MANGANESE SULFATE (II);VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);COPPER SULFATE;VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN B2 (RIBOFLAVIN INS101I);VITAMIN A (DRY FORM);VIT B9 FOLIC ACID;CHROMIUM TRICHLORIDE;SODIUM MOLYBDATE;POTASSIUM IODIDE;SODIUM SELENATE;VITAMIN K1 (PHYLLOQUINONE);VITAMIN B7 (BIOTIN);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","澳大利亞","DHD0A460485716"
"1056059790","佳易得兒童水解胜肽均衡營養配方","PEPTAMEN JUNIOR","2017-07-31","2022-07-31","台灣雀巢股份有限公司","02-27739910","台北市內湖區瑞光路399號8樓及8樓之1","粉劑","400.00000公克","MALTODEXTRIN;PROTEIN WHEY CONCENTRATE;SUCROSE;MEDIUM CHAIN TRIGLYCERIDES;POTATO STARCH;OIL RAPESEED LOW ERUCIC ACID;SUNFLOWER OIL;LECITHIN SOY;POTASSIUM PHOSPHATE, DIBASIC;CALCIUM CARBONATE;FLAVORING;CITRIC ACID;MAGNESIUM CHLORIDE;SODIUM CHLORIDE;SODIUM PHOSPHATE, DIBASIC;CHOLINE BITARTRATE;VITAMIN C (SODIUM ASCORBATE);CALCIUM CHLORIDE;TAURINE;L-CARNITINE;FERROUS SULFATE;ZINC SULFATE;VITAMIN E (DL-ALPHA-TOCOPHERYL ACETATE);NICOTINAMIDE;VITAMIN B5 (CALCIUM PANTOTHENATE);MANGANESE SULFATE;L-ASCORBYL PALMITATE (ANTIOXIDANT);COPPER SULFATE;VITAMIN B6 (PYRIDOXINE HYDROCHLORIDE);VITAMIN B1 (THIAMINE MONONITRATE);VITAMIN B2 (RIBOFLAVIN);VITAMIN A ACETATE;CHROMIUM CHLORIDE;VITAMIN B9 (FOLIC ACID);POTASSIUM IODIDE;SODIUM SELENATE;SODIUM MOLYBDATE(VI);VITAMIN K1 (PHYLLOQUINONE);VITAMIN B7 (BIOTIN);VITAMIN D3 (CHOLECALCIFEROL);VITAMIN B12 (CYANOCOBALAMIN)","瑞士","DHD0A560597906"
"1025004355","百仕可均衡營養素","BOSCOGEN COMPLETE NUTRIENTS","2013-08-20","2018-08-20","端強實業股份有限公司","(02)7701-6888","台北市中山區松江路72號3樓","粉劑","","","台灣","DHD0A250043556"
"1046059447","桂格完膳營養素糖尿病適用配方","QUAKER COMPLETE NUTRITION FOOD ENHANCED DIABETIC FORMULA","2015-12-03","2020-12-03","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","MALTODEXTRIN;CALCIUM CASEINATE;SUNFLOWER OIL;DIETARY FIBER﹝HEMLOCK (TSUGA CHINENSIS), SPRUCE ()PICEA ORIENTALIS) ﹞PART:TURNK AND ROOTS;CANOLA OIL;FISH OIL POWDER;SODIUM CASEINATE;INULIN;POTASSIUM CITRATE;MAGNESIUM PHOSPHATE, TRIBASICC;MCT;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);SODIUM CHLORIDE;CALCIUM CARBONATE;VANILLA FLAVOR;VITAMIN PREMIX;INOSITOL;CHOLINE CHLORIDE;DIPOTASSIUM HYDROGEN PHOSPHATE;MINERAL PREMIX;MILK FLAVOR;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;CARRAGEENAN;L-CARNITINE;SODIUM BICARBONATE;SUCRALOSE;TEA EXTRACT;STEVIOL GLYCOSIDE;CHROMIUM PICOLINATE;DEIONIZED WATER","台灣","DHD0A460594472"
"0960403373","桂格完膳營養素50鉻配方","QUAKER nutrition Diabetes Mellitus","2007-07-26","2022-07-26","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升;1500.00000毫升","MALTODEXTRIN;CALCIUM CASEINATE;CORN SYRUP LIQUID;CANOLA OIL;SUNFLOWER OIL;SOYBEAN OIL;MCT;SODIUM CASEINATE;INULIN;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);POTASSIUM CITRATE;MAGNESIUM PHOSPHATE, TRIBASICC;SODIUM CHLORIDE;CALCIUM CARBONATE;VANILLA FLAVOR;INOSITOL;DIPOTASSIUM HYDROGEN PHOSPHATE;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;CARRAGEENAN;SODIUM BICARBONATE;SUCRALOSE;DEIONIZED WATER;MANGANESE SULFATE;COPPER SULPHATE;CHROMIUM PICOLINATE ( CR:32 MCG );CHROMIC SULFATE;POTASSIUM IODIDE;SODIUM MOLYBDATE ANHYDROUS;SODIUM SELENITE;CHOLINE CHLORIDE;SODIUM ASCORBATE;L-CARNITINE;TAURINE;VIT E (D-ALPHA-TOCOPHEROL & DL-ALPHA TOCOPHERYL ACETATE);NICOTINAMIDE;VIT A ACETATE 3251;CALCIUM PANTOTHENATE;CYANOCOBALAMIN;PYRIDOXINE HYDROCHLORIDE;CHOLECALCIFEROL;PHYLLOQUINONE;VIT B2 RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;BIOTINE","台灣","DHD09604033736"
"0980004593","桂格完膳營養素糖尿病穩健配方","QUAKER nutrition Food Diabetic Formula","2009-02-20","2019-02-20","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","1000.00000公克;900.00000公克;400.00000公克;60.00000公克","MALTODEXTRIN;WHEY PROTEIN CONCENTRATE;CANOLA OIL;DIETARY FIBER;INULIN;MCT;VANILLA FLAVOR;LECITHIN POWDER;CALCIUM CARBONATE;FRUCTOSE;SODIUM CHLORIDE;MAGNESIUM PHOSPHATE, TRIBASICC;VITAMIN A;VITAMIN D3;VITAMIN E;VITAMIN K1;VITAMIN C;VITAMIN B1;VITAMIN B2;VITAMIN B6;菸鹼醯氨;葉酸;本多酸鈣;生物素;氯化膽鹼;肌醇;牛磺酸;麥芽糊精;SUNFLOWER OIL;DIPOTASSIUM HYDROGEN PHOSPHATE;CALCIUM LACTATE;SODIUM BICARBONATE;POTASSIUM CITRATE;IRON SULPHATE;MANGANESE SULPHATE;COPPER SULPHATE;ZINC SULPHATE;SODIUM MOLYBDATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM SELENITE;麥芽糊精;GUAR GUM;DICALCIUM PHOSPHATE;CALCIUM CITRATE;L-CARNITINE;SUCRALOSE;TEA POLYPHENOL;CHROMIUM PICOLINATE ( CR:32 MCG )","台灣","DHD09800045932"
"0970053278","桂格完膳營養素透析配方","QUAKER Nutrition Food Dialysis Formula","2009-02-04","2019-02-04","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液體","237.00000毫升;1422.00000毫升","MALTODEXTRIN;CORN SYRUP LIQUID;CALCIUM CASEINATE;CANOLA OIL;DIETARY FIBER;SUNFLOWER OIL;SOYBEAN OIL;MCT;VITAMIN PREMIX;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);果寡糖;POTASSIUM CITRATE;VANILLA FLAVOR;SODIUM CHLORIDE;ARGININE;SODIUM CITRATE;MAGNESIUM CARBONATE;CALCIUM CARBONATE;POTASSIUM PHOSPHATE, DIBASIC;INULIN;GLUTAMINE;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;MINERAL PREMIX;GREEN TEA EXTRACT;SUCRALOSE;CARRAGEENAN;DEIONIZED WATER","台灣","DHD09700532784"
"0940404231","桂格美味大燕麥片理想熱量餐-洋車前","","2005-05-19","2020-05-18","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","66.00000公克","OATMEAL;WHEY PROTEIN CONCENTRATE;關華豆膠分解物食物纖維;蔗糖;關華豆膠;鉻酵母粉;氯化鉀;硫酸銅;硫酸鋅;MANGANESE SULFATE;二氧化矽;維生素D3;維生素E;維生素K1;維生素B12;維生素B2;維生素 A;維生素 C;葉酸;生物素;肌醇;牛磺酸;麥芽糊精","台灣","DHD09404042317"
"1056050561","桂格完膳營養素原味","","2017-03-18","2022-03-18","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","去離子水;麥芽糊精;乾酪素鈣;難消化性麥芽糊精;芥花油;乾酪素鈉;葵花油;大豆油;菊糖;中鏈三酸甘油脂;檸檬酸鉀;碳酸鈣;磷酸鎂;氯化鈉;香草香料;單及雙脂肪酸甘油二乙醯酒石酸脂(Diacetyl tartaric acid esters of mono-and diglycerides(DATEM));脂肪酸蔗糖脂;磷酸氫二鉀;氯化膽鹼;果寡醣;碳酸氫鈉;牛奶香料;鹿角菜膠;磷酸氫鈣;L-肉酸;結蘭膠;葡萄萃取物（含多酚）;碘化鉀;維生素C;牛磺酸;維生素E;菸鹼醯胺;維生素A;本多酸鈣;葉酸;維生素D3;生物素;維生素B12;維生素B6;維生素K1;維生素B2;維生素B1;麥芽糊精;硫酸亞鐵;硫酸鋅;硫酸錳;硫酸銅;三氯化鉻;鉬酸鈉;亞硒酸鈉;麥芽糊精","台灣","DHD0A560505611"
"0940404079","桂格高蛋白素法博纖維配方","QUAKER HIGH PROTEIN SUPPLEMENT FIBERSOL FORMULA","2005-05-18","2020-05-17","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","750.00000公克","SKIMMED MILK SOLIDS;CALCIUM CASEINATE;WHEY PROTEIN CONCENTRATE;FIBERS;MICRONIZED TRICALCIUM PHOSPHATE;SUGAR;LECITHIN;POTASSIUM CITRATE MONOHYDRATE;VANILLA FLAVOUR;POTASSIUM CHLORIDE;DIPOTASSIUM PHOSPHATE;L-GLUTAMINE;SODIUM CHLORIDE;FERRIC PYROPHOSPHATE;ZINC SULFATE;L-ASCORBIC ACID;DL-α-TOCOPHEROLACETATE;NICOTINAMIDE;CYANOCOBALAMINE 100%(VIT B12);VIT A (RETINYL ACETATE);VIT D3 100 (CHOLECALCIFEROL);THIAMINE HYDROCHLORIDE (VIT B1);PYRIDOXIN HYDROCHLORIDE (VIT B6);VIT B2 RIBOFLAVIN;GELATINE BASED CARRIER MATRIX FOR ALPHA TOCOPHERYL ACETATE","丹麥","DHD09404040794"
"1056044682","桂格完膳營養素全新均衡營養配方","QUAKER COMPLETE NUTRITION FOOD ENHANCED FORMULA","2017-04-16","2022-04-16","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","850.00000公克","麥芽糊精;濃縮乳清蛋白;蔗糖(Sucrose);芥花油;難消化性麥芽糊精;葵花油;菊糖;卵磷脂;中鏈三酸甘油酯;果寡醣;磷酸氫二鉀;氯化鈉;碳酸鈣;磷酸鎂;香草香料;乳酸鈣;磷酸氫鈣;氯化膽鹼;肌醇;檸檬酸鈣;維生素 C;檸檬酸鈣;牛礦酸;焦磷酸鐵;硫酸鋅;維生素E;菸鹼醯胺;辛烯基丁二酸鈉澱粉;硫酸錳;本多酸鈣;阿拉伯膠;硫酸銅;綠茶萃取物;維生素B6;玉米澱粉(Corn Starch);維生素B1;維生素B2;維生素A;葉酸;二氧化矽;三氯化鉻;碘化鉀;維生素K1;維生素E;硒酸鈉;生物素;維生素D3;水","丹麥","DHD0A560446824"
"0940404230","桂格美味大燕麥片理想熱量餐-覆盆子","","2005-05-19","2020-05-18","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","66.00000公克","OATMEAL;WHEY PROTEIN CONCENTRATE;關華豆膠分解物食物纖維;蔗糖;關華豆膠;寡糖（異麥芽寡糖、半乳糖寡糖）;氯化鉀;硫酸銅;硫酸鋅;維生素 A;二氧化矽;維生素D3;維生素E;維生素K1;葉酸;維生素B2;生物素;維生素 C;肌醇;牛磺酸;麥芽糊精;卵磷脂","台灣","DHD09404042306"
"0990055698","桂格完膳營養素均衡配方","QUAKER COMPLETE NUTRITION FOOD","2010-10-15","2020-10-15","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","900.00000公克;400.00000公克;1000.00000公克;840.00000公克;60.00000公克","MALTODEXTRIN;WHEY PROTEIN CONCENTRATE;SUCROSE;CANOLA OIL;DIETARY FIBER;INULIN;MCT;LECITHIN POWDER;VANILLA FLAVOR;CALCIUM CARBONATE;SODIUM CHLORIDE;MAGNESIUM PHOSPHATE, TRIBASICC;SUNFLOWER OIL;DIPOTASSIUM HYDROGEN PHOSPHATE;CALCIUM LACTATE;POTASSIUM CITRATE;DICALCIUM PHOSPHATE;CALCIUM CITRATE;L-CARNITINE;GREEN TEA EXTRACT;VITAMIN PREMIX;MINERAL PREMIX","台灣","DHD09900556985"
"0970410909","桂格無憂美人營養代餐香草口味","","2008-12-16","2018-12-16","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","乳液狀","237.00000公克","SUCROSE;MALTODEXTRIN;CALCIUM CASEINATE;FIBERSOL;CANOLA OIL;SODIUM CASEINATE;INULIN;SUNFLOWER SEED OIL;SOYBEEN OIL;MCT;POTASSIUM CITRATE;CHOLINE CHLORIDE;磷酸三鎂;CALCIUM CARBONATE;SALT;乳化劑 (脂肪酸甘油酯);VANILLA FLAVOUR;POTASSIUM PHOSPHATE, DIBASIC;VITAMIN C ( ASCORBIC ACID );CARRAGEENAN;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;DEIONIZED WATER;L-CARNITINE;TAURINE;DL ALPHA TOCOPHEROL 100%(VIT E);NICOTINAMIDE;VITAMIN A PALMITATE;CALCIUM PANTOTHENATE;CYANOCOBALAMINE 100%(VIT B12) ;VIT B6 PYRIDOXINE HYDROCHLORIDE;VITAMIN D3 (CHOLECALCIFEROL);PHYLLOQUINONE 5%(VIT K1) ;VITAMIN B2 RIBOFLAVINE;THIAMINE HYDROCHLORIDE (VIT B1);FOLIC ACID;BIOTIN;MALTODEXTRIN;FERROUS SULFATE,HEPTAHYDRATE;硫酸鋅;MANGANESE SULFATE,MONOHYDRATE;COPPER SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE ANHYDROUS;SODIUM SELENITE;MALTODEXTRIN","台灣","DHD09704109094"
"1005026480","桂格完膳營養素纖穀口味","QUAKER COMPLETE NUTRITION FOOD CEREAL FLAVOR","2011-09-02","2018-09-02","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","SUCROSE;MALTODEXTRIN;CALCIUM CASEINATE;麥芽糖漿;難消化性麥芽糊精;芥花油;SODIUM CASEINATE;菊糖;葵花油;大豆油;MCT;檸檬酸鉀;磷酸三鎂;碳酸鈣;食鹽;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);香料;磷酸氫二鉀;鹿角菜膠;乳清蛋白濃縮物;SOYBEAN PROTEIN ISOLATE;DEIONIZED WATER;氯化膽鹼;維生素C;L-肉酸;牛磺酸;維生素E;菸鹼醯胺;維生素A;本多酸鈣;維生素B12;維生素B6;維生素D3;維生素K1;維生素B2;維生素B1;葉酸;生物素;麥芽糊精;硫酸亞鐵;硫酸鋅;硫酸錳;硫酸銅;三氯化鉻;碘化鉀;鉬酸納;亞硒酸鈉;麥芽糊精","台灣","DHD0A050264802"
"0950407366","桂格完膳營養素","","2006-09-12","2018-09-11","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升;1500.00000毫升","蔗糖(Sucrose);麥芽糊精;酪蛋白鈣;麥芽糖漿;法博纖維;芥花油;酪蛋白鈉;菊糖;葵花油;大豆油;中鏈三酸甘油酯;檸檬酸鉀;維生素預混粉;磷酸三鎂;碳酸鈣;鹽(salt);乳化劑DATEM 160;香草香料;磷酸氫二鉀;礦物質預混粉;鹿角菜膠;濃縮乳清蛋白;分離黃豆蛋白;去離子水","台灣","DHD09504073662"
"1066013363","桂格完膳營養素香草口味","","2017-09-15","2022-09-15","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","麥芽糊精;乾酪素鈣;蔗糖;芥花油;難消化性麥芽糊精;乾酪素鈉;葵花油;大豆油;菊糖;中鏈三酸甘油酯;檸檬酸鉀;磷酸鎂;碳酸鈣;單及雙脂肪酸甘油二乙醯酒石酸酯;氯化鈉;香草香料;維生素預混粉;氯化膽鹼;磷酸氫二鉀;碳酸氫鈉;磷酸氫鈣;礦物質預混粉;濃縮乳清蛋白;分離黃豆蛋白;鹿角菜膠;L-肉酸;結蘭膠;蔗糖素;碘化鉀;去離子水","台灣","DHD0A660133637"
"0940404078","桂格補體養身素","QUAKER HIGH PROTEIN SUPPLEMENT GLUTAMINE FORMULA","2005-05-23","2020-05-22","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","粉劑","750.00000公克","SKIMMED MILK SOLIDS;CALCIUM CASEINATE;WHEY PROTEIN CONCENTRATE;TRICALCIUM PHOSPHATE;SUGAR;LECITHIN;POTASSIUM CITRATE MONOHYDRATE;VANILLA FLAVOUR;POTASSIUM CHLORIDE;DIPOTASSIUM PHOSPHATE;L-GLUTAMINE;TRICALCIUM PHOSPHATE;SODIUM CHLORIDE;FERRIC PYROPHOSPHATE;ZINE SULFATE;L-ASCORBIC ACID;LUTEIN 20% FS(LUTEIN, DL-Α-TOCOPHEROL, CORN OIL);NICOTINAMIDE;VITAMIN B-12 (CYANOCOBALAMIN);RETINOL ACETATE;CHOLECALCIFEROL;FOLIC ACID;THIAMINE HYDROCHLORIDE (VIT B1);VIT B6 PYRIDOXINE HYDROCHLORIDE;RIBOFLAVIN(B2);GELATINE BASED CARRIER MATRIX FOR ALPHA TOCOPHERYL ACETATE","丹麥","DHD09404040783"
"1036021821","桂格完膳營養素含纖配方原味","QUAKER COMPLETE NUTRITION FOOD FIBER FORMULA ORIGINAL FLAVOR","2014-10-23","2019-10-23","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","MALTODEXTRIN;CORN SYRUP LIQUID;CALCIUM CASEINATE;RESISTANT MALTODEXTRIN;CANOLA OIL;SUNFLOWER OIL;MCT;SODIUM CASEINATE;SOYBEAN OIL;POTASSIUM CITRATE;INULIN;CHOLINE BITARTRATE;ASCORBIC ACID;L-CARNITINE;TAURINE;DL-ALPHA-TOCOPHEROL;NICOTINAMIDE;VITAMIN A PALMITATE;CALCIUM PANTOTHENATE;CYANOCOBALAMIN;PYRIDOXINE HYDROCHLORIDE;CHOLECALCIFEROL;PHYLLOQUINONE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;MALTODEXTRIN;MAGNESIUM PHOSPHATE, TRIBASICC;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);CALCIUM CARBONATE;SODIUM CHLORIDE;VANILLA FLAVOR;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;FERRIC SULFATE;ZINC SULFATE;MANGANESE SULFATE;COPPER SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE ANHYDROUS;SODIUM SELENITE;MALTODEXTRIN;SODIUM CITRATE;CARRAGEENAN;L-CARNITINE;SUCRALOSE;DEIONIZED WATER","台灣","DHD0A360218211"
"0990010101","桂格完膳營養素含纖配方","QUAKER COMPLETE NUTRITION FOOD FIBER FORMULA","2010-08-23","2020-08-23","佳格食品股份有限公司","03-3865130","台北市大安區仁愛路3段136號5樓","液劑","250.00000毫升","MALTODEXTRIN;CORN SYRUP LIQUID;CALCIUM CASEINATE;RESISTANT MALTODEXTRIN;CANOLA OIL;SUNFLOWER OIL;MCT;SODIUM CASEINATE;SOYBEAN OIL;POTASSIUM CITRATE;INULIN;CHOLINE BITARTRATE;ASCORBIC ACID;L-CARNITINE;TAURINE;DL-ALPHA-TOCOPHEROL;NICOTINAMIDE;VITAMIN A PALMITATE;CALCIUM PANTOTHENATE;CYANOCOBALAMIN;PYRIDOXINE HYDROCHLORIDE;CHOLECALCIFEROL;PHYLLOQUINONE;RIBOFLAVIN;THIAMINE HYDROCHLORIDE;FOLIC ACID;BIOTIN;MALTODEXTRIN;MAGNESIUM PHOSPHATE, TRIBASICC;EMULSIFIER (MONO-DI-AND TRI-GLYCERIDES,MONO-AND DIGLYCERIDES,ETHOXYLATED);CALCIUM CARBONATE;SODIUM CHLORIDE;VANILLA FLAVOR;WHEY PROTEIN CONCENTRATE;SOY PROTEIN ISOLATE;FERRIC SULFATE;ZINC SULFATE;MANGANESE SULFATE;COPPER SULFATE;CHROMIUM CHLORIDE;POTASSIUM IODIDE;SODIUM MOLYBDATE ANHYDROUS;SODIUM SELENITE;MALTODEXTRIN;SODIUM CITRATE;CARRAGEENAN;L-CARNITINE;SUCRALOSE;DEIONIZED WATER","台灣","DHD09900101013"
